Unnamed: 0,id,cmpdname,smiles,mw,mf,polararea,complexity,vdw_volume
330,100973,Methylcarbamoylethyl acrylate,CNC(=O)CCOC(=O)C=C,157.17,C7H11NO3,55.4,165.0,145.5993659243245
331,22398902,Perfluorododecyl acrylate,C=CC(=O)OC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,690.14,C15H3F25O2,26.3,1030.0,384.69921361798987
332,13847852,Isoicosyl acrylate,CC(C)CCCCCCCCCCCCCCCCCOC(=O)C=C,352.6,C23H44O2,26.3,297.0,384.1305559960728
333,85486,"2-Fluoro-2,2-dinitroethyl acrylate",C=CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])F,208.1,C5H5FN2O6,118.0,265.0,146.0882819417189
334,110651,2-Nitrobutyl acrylate,CCC(COC(=O)C=C)[N+](=O)[O-],173.17,C7H11NO4,72.1,184.0,152.36173050347477
335,5354844,Cinnamyl acrylate,C=CC(=O)OC/C=C/C1=CC=CC=C1,188.22,C12H12O2,26.3,212.0,190.39848075559902
336,15055442,2-(4-(2-Hydroxy-2-methylpropanoyl)phenoxy)ethyl acrylate,CC(C)(C(=O)C1=CC=C(C=C1)OCCOC(=O)C=C)O,278.3,C15H18O5,72.8,353.0,257.1660747501972
337,14793980,"(Octahydro-1H-4,7-methanoinden-5-yl)methyl acrylate",C=CC(=O)OCC1CC2CC1C3C2CCC3,220.31,C14H20O2,26.3,310.0,213.98782037827317
338,54307722,Fluorooctyl acrylate,C=CC(=O)OCCCCCCCCF,202.27,C11H19FO2,26.3,157.0,200.13579476605435
339,3016480,2-Nitrobenzyl acrylate,C=CC(=O)OCC1=CC=CC=C1[N+](=O)[O-],207.18,C10H9NO4,72.1,259.0,181.62545237732058
340,3016548,Tetracosyl acrylate,CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,408.7,C27H52O2,26.3,337.0,447.4091431280217
341,13841383,Isotetradecyl acrylate,CC(C)CCCCCCCCCCCOC(=O)C=C,268.4,C17H32O2,26.3,221.0,289.5370380759591
342,103492,1-Methylbutyl acrylate,CCCC(C)OC(=O)C=C,142.2,C8H14O2,26.3,118.0,147.7018804163518
343,59317428,4-Acetoxyphenethyl acrylate,CC(=O)OC1=CC=C(C=C1)CCOC(=O)C=C,234.25,C13H14O4,52.6,277.0,221.16819152969424
344,105249,"(Formylimino)di-2,1-ethanediyl acrylate",C=CC(=O)OCCN(CCOC(=O)C=C)C=O,241.24,C11H15NO5,72.9,274.0,221.99139478851995
345,22277953,Perfluorodecyl acrylate,C=CC(=O)OC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,590.13,C13H3F21O2,26.3,850.0,333.506374735295
346,20838944,2-(Chlorodimethylsilyl)allyl acrylate,C[Si](C)(C(=C)COC(=O)C=C)Cl,204.72,C8H13ClO2Si,26.3,211.0,190.85179283714442
347,11608004,Styrene acrylate,C=CC1=CC=CC=C1OC(=O)C=C,174.2,C11H10O2,26.3,208.0,175.11164344988123
348,22051649,Dimethyl-gamma-butyrolactone acrylate,CC1(C(COC1=O)OC(=O)C=C)C,184.19,C9H12O4,52.6,254.0,165.46706472471917
349,23171972,3-(Chlorodimethylsilyl)allyl acrylate,C[Si](C)(/C=C/COC(=O)C=C)Cl,204.72,C8H13ClO2Si,26.3,199.0,190.97832230792517
350,6447059,"3,7,11,15,19,23,27,31,35,39-Decamethyl-2,6,10,14,18,22,26,30,34,38-tetracontadecaenyl acrylate",CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COC(=O)C=C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,753.2,C53H84O2,26.3,1420.0,831.4830004274572
351,21909953,Fluoro acrylate,C=CC(=O)OF,90.05,C3H3FO2,26.3,69.2,73.24942428531969
352,76133726,Fluoroheptyl acrylate,C=CC(=O)OCCCCCCCF,188.24,C10H17FO2,26.3,146.0,184.61110403133594
353,129774974,Fluorocarbon acrylate,C=CC(=O)OC(OC(=O)C=C)(OC(=O)C=C)F,244.17,C10H9FO6,78.9,318.0,205.68231514559628
354,21412899,Perfluorononyl acrylate,C=CC(=O)OC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,540.12,C12H3F19O2,26.3,761.0,308.14903845335726
355,68055331,Trifluorophenyl acrylate,C=CC(=O)OC1=C(C(=C(C=C1)F)F)F,202.13,C9H5F3O2,26.3,232.0,161.28510977178797
356,87837975,Fluoroisopropyl acrylate,CC(C)(OC(=O)C=C)F,132.13,C6H9FO2,26.3,129.0,121.61233475788134
357,21932355,Octafluoropentyl acrylate,CC(C(C(C(OC(=O)C=C)(F)F)(F)F)(F)F)(F)F,286.12,C8H6F8O2,26.3,349.0,188.99408425308167
358,2737317,2-Fluoroethyl acrylate,C=CC(=O)OCCF,118.11,C5H7FO2,26.3,90.4,105.99919400865912
359,3050397,Isododecyl acrylate,CC(C)CCCCCCCCCOC(=O)C=C,240.38,C15H28O2,26.3,197.0,257.60152082310714
360,106992,2-Methylheptyl acrylate,CCCCCC(C)COC(=O)C=C,184.27,C11H20O2,26.3,152.0,195.16996855506846
361,18546000,4-Fluorophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)F,166.15,C9H7FO2,26.3,171.0,151.2502012006378
362,9942853,1-((1-(Acryloyloxy)propan-2-yl)oxy)propan-2-yl acrylate,CC(COC(C)COC(=O)C=C)OC(=O)C=C,242.27,C12H18O5,61.8,285.0,229.5845699731547
363,85065,3-Sulfopropyl acrylate,C=CC(=O)OCCCS(=O)(=O)O,194.21,C6H10O5S,89.0,248.0,151.06966301960244
364,129714429,Fluoroamyl acrylate,CCCCC(OC(=O)C=C)F,160.19,C8H13FO2,26.3,134.0,152.81016766206062
365,10421594,Hexafluorobutyl acrylate,CC(C(C(OC(=O)C=C)(F)F)(F)F)(F)F,236.11,C7H6F6O2,26.3,273.0,163.22850708376984
366,88088085,Hexafluoro-2-(4-fluorophenyl)-2-propyl acrylate,C=CC(=O)OC(C1=CC=C(C=C1)F)(C(F)(F)F)C(F)(F)F,316.17,C12H7F7O2,26.3,377.0,228.572309156068
367,15185261,3-Bromopropyl acrylate,C=CC(=O)OCCCBr,193.04,C6H9BrO2,26.3,101.0,124.85963335662228
368,44457109,Ciprofloxacin acrylate,CC(=O)OCC([C@@H]1[C@@H]([C@H]2[C@@H](O1)OC(O2)(C)C)OC(=O)C=C)OC(=O)CCC(=O)N3CCN(CC3)C4=C(C=C5C(=C4)N(C=C(C5=O)C(=O)O)C6CC6)F,729.7,C35H40FN3O13,188.0,1490.0,613.4398865375789
369,18696725,Dodecafluoroheptyl acrylate,CC(C(C(C(C(C(OC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,386.13,C10H6F12O2,26.3,510.0,241.01737666217568
370,18679053,Heptadecafluorodecyl acrylate,CC(C(C(C(C(C(C(C(C(OC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,518.169,C13H7F17O2,26.3,726.0,312.8771504602261
371,132245749,"2-((1,1,2-Trifluoro-2-(perfluoropropoxy)ethyl)thio)ethyl acrylate",C=CC(=O)OCCSC(C(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F,398.22,C10H8F10O3S,60.8,451.0,259.14366020640193
372,108608,"2-Propenoic acid, 2-[[[(3-isocyanatomethylphenyl)amino]carbonyl]oxy]ethyl ester",C=CC(=O)OCCOC(=O)NC1=CC=CC(=C1)CN=C=O,290.27,C14H14N2O5,94.1,418.0,259.5809377074859
373,544164,"2-Propenoic acid, 5-methyl-2-(1-methylethyl)cyclohexyl ester",CC1CCC(C(C1)OC(=O)C=C)C(C)C,210.31,C13H22O2,26.3,233.0,215.95430263072134
374,2776224,3-(Perfluoro-5-methylhexyl)-2-hydroxypropylacrylate,C=CC(=O)OCC(CC(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)O,498.18,C13H9F15O3,46.5,650.0,307.6564960712161
375,15621059,"2-Propenoic acid, [1,1'-biphenyl]-4-ylmethyl ester",C=CC(=O)OCC1=CC=C(C=C1)C2=CC=CC=C2,238.28,C16H14O2,26.3,271.0,238.43404027680313
376,577100,"Acrylic acid, [5-methyl-2-(1-methyl-1-phenylethyl)-1-cyclohexyl] ester",CC1CCC(C(C1)OC(=O)C=C)C(C)(C)C2=CC=CC=C2,286.4,C19H26O2,26.3,366.0,292.16282071975945
377,4260109,2-[4-[(2-chloro-4-nitrophenyl)diazenyl]-N-ethylanilino]ethyl prop-2-enoate,CCN(CCOC(=O)C=C)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,402.8,C19H19ClN4O4,100.0,561.0,355.6828830931886
378,104303,"(4-Methyl-1,3-phenylene)bis[iminocarbonyloxy(2-methyl-2,1-ethanediyl)] diacrylate",CC1=C(C=C(C=C1)NC(=O)OC(C)COC(=O)C=C)NC(=O)OC(C)COC(=O)C=C,434.4,C21H26N2O8,129.0,666.0,389.7861679144413
379,16217174,[(2S)-1-(4-Nitrophenyl)pyrrolidin-2-yl]methyl prop-2-enoate,C=CC(=O)OC[C@@H]1CCCN1C2=CC=C(C=C2)[N+](=O)[O-],276.29,C14H16N2O4,75.4,372.0,247.65902330196278
380,10219743,(2-Acryloxyethoxy)trimethylsilane,C[Si](C)(C)OCCOC(=O)C=C,188.3,C8H16O3Si,35.5,160.0,182.96788439044948
381,13049939,3-Nitrophenyl prop-2-enoate,C=CC(=O)OC1=CC=CC(=C1)[N+](=O)[O-],193.16,C9H7NO4,72.1,246.0,166.29810365870847
382,91997189,"2-Propenoic acid, 3-(5,5,6-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexyl ester",CC1C2CC(C1(C)C)CC2C3CCCC(C3)OC(=O)C=C,290.4,C19H30O2,26.3,425.0,290.5591850004835
383,21216989,2-[(2-Bromo-2-methylpropanoyl)oxy]ethyl prop-2-enoate,CC(C)(C(=O)OCCOC(=O)C=C)Br,265.1,C9H13BrO4,52.6,235.0,184.44607089849995
384,13338025,"[1,1'-Biphenyl]-2-yl prop-2-enoate",C=CC(=O)OC1=CC=CC=C1C2=CC=CC=C2,224.25,C15H12O2,26.3,266.0,222.22527378622982
385,10197737,Acrylic acid trifluoromethyl ester,C=CC(=O)OC(F)(F)F,140.06,C4H3F3O2,26.3,126.0,100.1954952662937
386,11217487,(3-ethyloxetan-3-yl)methyl Prop-2-enoate,CCC1(COC1)COC(=O)C=C,170.21,C9H14O3,35.5,182.0,163.91748522317056
387,23635599,4-Butylphenyl prop-2-enoate,CCCCC1=CC=C(C=C1)OC(=O)C=C,204.26,C13H16O2,26.3,203.0,209.13112643529544
388,23635727,4-Butanamidophenyl prop-2-enoate,CCCC(=O)NC1=CC=C(C=C1)OC(=O)C=C,233.26,C13H15NO3,55.4,280.0,222.3457432280506
389,3016430,Prop-2-ynyl 2-cyanoacrylate,C#CCOC(=O)C=C,135.12,C7H5NO2,50.1,247.0,113.08260497260859
390,22728782,"2-Propenoic acid, 2-(2-oxo-3-oxazolidinyl)ethyl ester",C=CC(=O)OCCN1CCOC1=O,185.18,C8H11NO4,55.8,226.0,163.39533206630938
391,18533710,4'-Cyano-4-[3-(acryloyloxy)propoxy]biphenyl,C=CC(=O)OCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,307.3,C19H17NO3,59.3,423.0,298.27842281639687
392,72941646,"N-Ethyl-N,N-dimethyl-2-((1-oxo-2-propenyl)oxy)ethanaminium methyl sulfate",CC[N+](C)(C)CCOC(=O)C=C,283.34,C10H21NO6S,101.0,255.0,175.98184664696785
393,13907995,"2-Propenoic acid, 2-((3a,4,5,6,7,7a-hexahydro-4,7-methano-1H-inden-5-yl)oxy)ethyl ester",C=CC(=O)OCCOC1CC2CC1C3C2CC=C3,248.32,C15H20O3,35.5,374.0,235.18688194425357
394,18459502,Peroxyacrylic acid,C=CC(=O)OO,88.06,C3H4O3,46.5,66.4,72.54034438191245
395,11289038,Acrylic acid 6-iodohexyl ester,C=CC(=O)OCCCCCCI,282.12,C9H15IO2,26.3,135.0,173.3035688054102
396,102248214,"Acrylic acid 2,2-difluoro-2-nitroethyl ester",C=CC(=O)OCC([N+](=O)[O-])(F)F,181.09,C5H5F2NO4,72.1,210.0,130.87325630755606
397,9964588,(3-Acryloxypropyl)methyldichlorosilane,C[Si](CCCOC(=O)C=C)(Cl)Cl,227.16,C7H12Cl2O2Si,26.3,171.0,194.92549577069798
398,46988,Ethoxypropylacrylate,CCOCCCOC(=O)C=C,158.19,C8H14O3,35.5,121.0,156.01044973489104
399,23194993,"2-(Acryloyloxy)-1H-isoindole-1,3(2H)-dione",C=CC(=O)ON1C(=O)C2=CC=CC=C2C1=O,217.18,C11H7NO4,63.7,339.0,186.5301293482567
400,543889,4-(Prop-2-enoyloxy)octane,CCCCC(CCC)OC(=O)C=C,184.27,C11H20O2,26.3,152.0,195.07370879374824
401,4418430,"2-Propenoic acid, 2-(2-phenoxyethoxy)ethyl ester",C=CC(=O)OCCOCCOC1=CC=CC=C1,236.26,C13H16O4,44.8,222.0,226.16731752456118
402,22250625,Methyl 2-(acryloyloxy)benzoate,COC(=O)C1=CC=CC=C1OC(=O)C=C,206.19,C11H10O4,52.6,259.0,189.86398284104635
403,223953,4-(2-Methylbutan-2-yl)cyclohexyl prop-2-enoate,CCC(C)(C)C1CCC(CC1)OC(=O)C=C,224.34,C14H24O2,26.3,248.0,231.1801518646235
404,17787778,Hexanediol diacrylate,CCCCCC(OC(=O)C=C)OC(=O)C=C,226.27,C12H18O4,52.6,236.0,221.1290927954446
405,543682,"2-Propenoic acid, chloromethyl ester",C=CC(=O)OCCl,120.53,C4H5ClO2,26.3,79.8,103.03242274387699
406,22051788,"[1,1'-Biphenyl]-4-yl prop-2-enoate",C=CC(=O)OC1=CC=C(C=C1)C2=CC=CC=C2,224.25,C15H12O2,26.3,258.0,222.84111313733106
407,18464005,p-Acryloyloxybenzoyl chloride,C=CC(=O)OC1=CC=C(C=C1)C(=O)Cl,210.61,C10H7ClO3,43.4,242.0,183.30282538905743
408,870529,[4-(3-oxo-1H-isoindol-2-yl)phenyl] prop-2-enoate,C=CC(=O)OC1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O,279.29,C17H13NO3,46.6,426.0,260.81935833216806
409,543295,2-(Prop-2-enoyloxy)tetradecane,CCCCCCCCCCCCC(C)OC(=O)C=C,268.4,C17H32O2,26.3,223.0,289.94949088755163
410,54152724,Acrylic acid 2-(4'-cyano-biphenyl-4-yloxy)-ethyl ester,C=CC(=O)OCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,293.3,C18H15NO3,59.3,409.0,282.7291837445575
411,10537474,"2-Propenoic acid, (1,3-dihydro-1,3-dioxo-2H-isoindol-2-yl)methyl ester",C=CC(=O)OCN1C(=O)C2=CC=CC=C2C1=O,231.2,C12H9NO4,63.7,353.0,203.46079278804237
412,21871648,2-Hydroxyphenyl prop-2-enoate,C=CC(=O)OC1=CC=CC=C1O,164.16,C9H8O3,46.5,177.0,150.90447041152697
413,22277950,Acrylic acid tridecafluorohexyl ester,C=CC(=O)OC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,390.1,C9H3F13O2,26.3,504.0,229.95983620318097
414,23635601,4-Hexylphenyl prop-2-enoate,CCCCCCC1=CC=C(C=C1)OC(=O)C=C,232.32,C15H20O2,26.3,227.0,239.99653363084755
415,23635602,4-Heptylphenyl prop-2-enoate,CCCCCCCC1=CC=C(C=C1)OC(=O)C=C,246.34,C16H22O2,26.3,240.0,256.0306360981796
416,23635603,4-Octylphenyl prop-2-enoate,CCCCCCCCC1=CC=C(C=C1)OC(=O)C=C,260.399,C17H24O2,26.3,252.0,271.46055708345597
417,23635724,Propyl 4-(prop-2-enoyloxy)benzoate,CCCOC(=O)C1=CC=C(C=C1)OC(=O)C=C,234.25,C13H14O4,52.6,277.0,221.2295554302777
418,3532725,2-(Methylthio)ethyl methacrylate,C=CC(=O)OCCSC,160.24,C7H12O2S,51.6,132.0,136.35978052650677
419,54514640,[4-(2-Propenoyloxy)phenyl]methanol,C=CC(=O)OC1=CC=C(C=C1)CO,178.18,C10H10O3,46.5,181.0,166.7186081907818
420,13759504,4-Methylphenyl prop-2-enoate,CC1=CC=C(C=C1)OC(=O)C=C,162.18,C10H10O2,26.3,167.0,162.0583892628023
421,10355061,"Butanoic acid, 2-methylene-, hexyl ester",C=CC(=O)OCCCCCC,184.27,C11H20O2,26.3,162.0,163.78553329357788
422,21318160,4-(2-Methylbutan-2-yl)phenyl prop-2-enoate,CCC(C)(C)C1=CC=C(C=C1)OC(=O)C=C,218.29,C14H18O2,26.3,248.0,223.83167628263683
423,23635728,"5,6,7,8-Tetrahydronaphthalen-2-yl prop-2-enoate",C=CC(=O)OC1=CC2=C(CCCC2)C=C1,202.25,C13H14O2,26.3,247.0,197.86972967619545
424,23443674,"Methacrylic acid (1,1,2-trifluoroethyl) ester",C=CC(=O)OC(F)(F)CF,168.11,C6H7F3O2,26.3,177.0,116.09762355636373
425,105994,Tetrahydrofurfuryl pentaethylene glycol acrylate,C=CC(=O)OCCOCCOCCOCCOCCOCC1CCCO1,376.4,C18H32O8,81.7,350.0,344.9721341206045
426,10192638,1-Naphthyl acrylate,C=CC(=O)OC1=CC=CC2=CC=CC=C21,198.22,C13H10O2,26.3,247.0,192.92796076649148
427,136155102,"2-(((6-(3-(6-Methyl-4-oxo-1,4-dihydropyrimidin-2-YL)ureido)hexyl)carbamoyl)oxy)ethyl acrylate",CC1=CC(=O)NC(=N1)NC(=O)NCCCCCCNC(=O)OCCOC(=O)C=C,409.4,C18H27N5O6,147.0,674.0,359.3543095366041
428,21918123,Nonylphenyl acrylate,CCCCCCCCCC1=CC=C(C=C1)OC(=O)C=C,274.4,C18H26O2,26.3,265.0,287.37237071101777
429,11298697,2-Adamantyl acrylate,C=CC(=O)OC1C2CC3CC(C2)CC1C3,206.28,C13H18O2,26.3,267.0,196.14650612631343
430,57127567,"sec-Butyl acrylate, (S)-",CC[C@H](C)OC(=O)C=C,128.169,C7H12O2,26.3,108.0,132.2433831422434
431,10866703,Cyclohexenylmethyl acrylate,C=CC(=O)OCC1=CCCCC1,166.22,C10H14O2,26.3,204.0,166.30941943107493
432,14910870,Geraniol Acrylate,CC(=CCC/C(=C/COC(=O)C=C)/C)C,208.3,C13H20O2,26.3,268.0,221.79191061531947
433,10104558,d-Menthyl acrylate,C[C@H]1CC[C@@H]([C@H](C1)OC(=O)C=C)C(C)C,210.31,C13H22O2,26.3,233.0,215.9137460605376
434,229992,Methallyl acrylate,CC(=C)COC(=O)C=C,126.15,C7H10O2,26.3,136.0,130.04338801951238
435,15153819,6-Bromohexyl acrylate,C=CC(=O)OCCCCCCBr,235.12,C9H15BrO2,26.3,135.0,172.23944176317235
436,3016305,2-[(Chlorocarbonyl)oxy]ethyl acrylate,C=CC(=O)OCCOC(=O)Cl,178.57,C6H7ClO4,52.6,166.0,146.90484231190416
437,9989898,Chlorophenyl acrylate,C=CC(=O)OC1=CC=CC=C1Cl,182.6,C9H7ClO2,26.3,179.0,163.90735160185378
438,57567,"Ethanediol, acrylate 1-aziridinepropionate",CC(OC(=O)CCN1CC1)OC(=O)C=C,213.23,C10H15NO4,55.6,260.0,198.48785954225153
439,3051368,"3-beta,14,21-Trihydroxy-5-beta,14-beta-pregnan-20-one 3-acetate 21-acrylate",CC(=O)O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@H]4C(=O)COC(=O)C=C)O)C)C,446.6,C26H38O6,89.9,806.0,409.1148132167194
440,131740479,2-(2-Aminoethoxy)ethanol acrylate TFA,C=CC(=O)OCCOCCN,273.21,C9H14F3NO5,98.8,208.0,147.20279767954946
441,23070318,p-Iodophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)I,274.05,C9H7IO2,26.3,171.0,155.80865109071485
442,54542510,Hydroxy-1-adamantyl acrylate,C=CC(=O)OC12CC3CC(C1)CC(C3)C2O,222.28,C13H18O3,46.5,322.0,201.24534621312552
443,14454815,2-Tetrahydrofuranyl acrylate,C=CC(=O)OC1CCCO1,142.15,C7H10O3,35.5,142.0,130.48113079164497
444,13627534,"4-Cyano-2,3,5,6-tetrafluorophenyl acrylate",C=CC(=O)OC1=C(C(=C(C(=C1F)F)C#N)F)F,245.13,C10H3F4NO2,50.1,351.0,185.24190104276417
445,86753073,"4-[2',3'-Difluoro-4'-[4-(trifluoro-methanesulphonyloxy)-butyl]-1,2':4',1'-terphenyl-4-yloxy]-butyl acrylate",C=CC(=O)OCCCCOC1=CC=C(C=C1)C2(CC=CC(=C2F)C3=CC=C(C=C3)CCCCOS(=O)(=O)C(F)(F)F)F,614.6,C30H31F5O6S,87.3,1050.0,515.8073377158214
446,2777443,3-(Trifluoromethyl)benzyl acrylate,C=CC(=O)OCC1=CC(=CC=C1)C(F)(F)F,230.18,C11H9F3O2,26.3,260.0,192.81185539404248
447,3023456,2-[[(Propylamino)carbonyl]oxy]ethyl acrylate,CCCNC(=O)OCCOC(=O)C=C,201.22,C9H15NO4,64.599,203.0,186.259456707414
448,10520851,"17-Hydroxy-3,6,9,12,15-pentaoxaheptadecyl acrylate",C=CC(=O)OCCOCCOCCOCCOCCOCCO,336.38,C15H28O8,92.7,272.0,303.50414275120187
449,16205836,2-Hydroxy-3-[3-(trimethoxysilyl)propoxy]propyl acrylate,CO[Si](CCCOCC(COC(=O)C=C)O)(OC)OC,308.4,C12H24O7Si,83.4,273.0,273.03477885416953
450,20566720,3-(4-Hydroxyphenoxy)propyl acrylate,C=CC(=O)OCCCOC1=CC=C(C=C1)O,222.24,C12H14O4,55.8,219.0,206.92317332280467
451,48619,"17-beta-Hydroxy-5-beta,14-beta-androstan-3-one acrylate",C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@H]3CC[C@@H]4OC(=O)C=C)C,344.5,C22H32O3,43.4,596.0,329.1362545324662
452,69890866,"Adamantyl 2-trifluoromethylacrylate 5-oxo-4-oxatricyclo [4.2.1.03,7]nonan-2-yl acrylate",C=CC(=O)OC1C2CC3C1OC(=O)C3C2,482.5,C25H29F3O6,78.9,732.0,178.93225000870905
453,69890866,"Adamantyl 2-trifluoromethylacrylate 5-oxo-4-oxatricyclo [4.2.1.03,7]nonan-2-yl acrylate",C=CC(=O)OC12CC3CC(CC(C3)C1)C2,482.5,C25H29F3O6,78.9,732.0,195.92476483491401
454,3023750,Triacontyl acrylate,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,492.9,C33H64O2,26.3,417.0,540.9069660292004
455,13847847,Isopentadecyl acrylate,CC(C)CCCCCCCCCCCCOC(=O)C=C,282.5,C18H34O2,26.3,234.0,304.7994544004846
456,83174,"2,2-Dimethylhexyl acrylate",CCCCC(C)(C)COC(=O)C=C,184.27,C11H20O2,26.3,171.0,194.7145122682792
457,11630244,Isotridecyl acrylate,CC(C)CCCCCCCCCCOC(=O)C=C,254.41,C16H30O2,26.3,209.0,273.57743960226577
458,3016441,2-(2-(2-Ethoxyethoxy)ethoxy)ethyl acrylate,CCOCCOCCOCCOC(=O)C=C,232.27,C11H20O5,54.0,181.0,219.94766183974485
459,14496293,2-(3-(Triethoxysilyl)propylcarbamoyloxy)ethyl acrylate,CCO[Si](CCCNC(=O)OCCOC(=O)C=C)(OCC)OCC,363.48,C15H29NO7Si,92.3,362.0,330.80952839597995
460,11170937,Isopropenyl acrylate,CC(=C)OC(=O)C=C,112.13,C6H8O2,26.3,125.0,114.00610215354001
461,22597223,2-Methyladamantyl acrylate,CC1C2CC3CC(C2)CC1(C3)OC(=O)C=C,220.31,C14H20O2,26.3,320.0,211.54366947820074
462,129700121,Styrene-2-ethylhexyl acrylate,C=CC(=O)OCC(CC)CCCC,286.4,C19H26O2,26.3,346.0,194.9820717758254
463,86614660,(3-[7-chloro-3-(2-{[4-fluoro-2-hydroxy-6-(trifluoromethyl)phenyl]amino}-2-oxoethyl)-6-methyl-2-oxo-2H-chromen-4-yl]phenyl}acrylate,CC1=CC2=C(C=C1Cl)OC(=O)C(=C2C3=CC(=CC=C3)OC(=O)C=C)CC(=O)NC4=C(C=C(C=C4O)F)C(F)(F)F,575.9,C28H18ClF4NO6,102.0,1030.0,463.16847541627527
464,22168880,2-Ethyl-2-adamantyl acrylate,CCC1(C2CC3CC(C2)CC1C3)OC(=O)C=C,234.33,C15H22O2,26.3,317.0,226.95659461941813
465,23662581,Potassium 2-(3-sulphonatopropoxy)ethyl acrylate,C=CC(=O)OCCOCCCS(=O)(=O)[O-],276.35,C8H13KO6S,101.0,294.0,190.7559393084627
466,14288021,Cholesterol acrylate,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C=C)C)C,440.7,C30H48O2,26.3,735.0,449.7380895871892
467,3051373,"21-Hydroxy-14-alpha,17-alpha-pregn-4-ene-3,20-dione acrylate",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2C(=O)COC(=O)C=C)CCC4=CC(=O)CC[C@]34C,384.5,C24H32O4,60.4,750.0,361.2306295835962
468,86753072,"4-[2',3'-Difluoro-4'-(4-hydroxy-butyl)-1,2':4',1'-terphenyl-4-yloxy]-butyl acrylate",C=CC(=O)OCCCCOC1=CC=C(C=C1)C2(CC=CC(=C2F)C3=CC=C(C=C3)CCCCO)F,482.6,C29H32F2O4,55.8,733.0,450.97926690021006
469,3016431,2-Methylhexyl acrylate,CCCCC(C)COC(=O)C=C,170.25,C10H18O2,26.3,141.0,179.19081434520845
470,10034607,Cyanomethyl acrylate,C=CC(=O)OCC#N,111.1,C5H5NO2,50.1,142.0,104.71381379885516
471,3020591,1-(Methoxymethyl)propyl acrylate,CCC(COC)OC(=O)C=C,158.19,C8H14O3,35.5,131.0,155.7580986014537
472,16205839,"3-(2,6-Dibromophenoxy)-2-hydroxypropyl acrylate",C=CC(=O)OCC(COC1=C(C=CC=C1Br)Br)O,380.03,C12H12Br2O4,55.8,275.0,224.20226923007073
473,3051375,"14-beta,17-alpha-Pregnan-20-one, 3-beta,5-beta,14,19,21-pentahydroxy-, 21-acrylate, 3,19-diacetate",CC(=O)OC[C@]12CC[C@@H](C[C@]1(CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@H]4C(=O)COC(=O)C=C)O)C)O)OC(=O)C,520.6,C28H40O9,136.0,977.0,458.10098975227936
474,21057487,Methylsilyl acrylate,C[Si]OC(=O)C=C,114.17,C4H6O2Si,26.3,79.8,105.41774192908048
475,17827951,Ethyl vinyl acrylate,C=COC(=O)C=C,126.15,C7H10O2,26.3,136.0,98.71588289079058
476,21884879,Benzophenone acrylate,C=CC(=O)OC1=CC=CC=C1C(=O)C2=CC=CC=C2,252.26,C16H12O3,43.4,342.0,242.13476117050715
477,22637263,Phosphoric acid acrylate,C=CC(=O)OOP(=O)(O)O,168.04,C3H5O6P,93.1,179.0,108.53171575458799
478,54148783,Acrylate-carbon monoxide,C=CC(=O)OC(=O)OC(=O)C=C,170.12,C7H6O5,69.7,216.0,146.25867460493183
479,90732367,"2,6-Dimethylphenyl acrylate",CC1=C(C(=CC=C1)C)OC(=O)C=C,176.21,C11H12O2,26.3,188.0,177.18042637090764
