smiles,static_polarizability,fitness,static_polarizability_pred_original,vdw_volume,refractive_index,mw
C=CC(=O)OC1CC2COC(=O)C2CC1C(=O)c1ccc(Cl)cc1,0.1928979241267416,-0.0018692827805306,18.716934892390142,301.1266758207815,1.2827309326021823,348.78200000000004
C=CC(=O)Oc1ccc(C2CC3CC2C2C=CCC32)cc1,0.1928979241267416,-0.0025898301020834,18.716934892390142,269.8081655494222,1.3186215985970788,280.36699999999996
C=CC(=O)Oc1ccc(-c2cccc3ccccc23)cc1,0.1928979241267416,-0.0055460416690084,18.716934892390142,257.4361540791525,1.3354923081325694,274.319
C=CC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.1928979241267416,-0.0066033684626791,18.716934892390142,218.2408339092009,1.403477410824863,320.38599999999997
C=CC(=O)OC1CC2C(=O)OCC2CC1C(=O)c1ccc(Cl)cc1,0.1928979241267416,-0.0090590202227804,18.716934892390142,304.1308138842837,1.279714214029596,348.7819999999999
C=CC(=O)Oc1ccc(OC)c(OC)c1OC,0.1928979241267416,-0.0094893210545752,18.716934892390142,219.32130391868893,1.4012270363574146,238.23899999999995
C=CC(=O)Oc1ccc(OC2CC3CC2C2C=CCC32)cc1,0.1928979241267416,-0.014405808506849,18.716934892390142,281.875324451688,1.303748161337846,296.366
C=CC(=O)Oc1ccc(Oc2ccc(Cl)cc2)cc1,0.1928979241267416,-0.0157135062829229,18.716934892390142,237.12890182041883,1.3675167332662077,274.703
C=CC(=O)Oc1ccc(C(=O)C2CC3CC2C2C=CCC32)cc1,0.1928979241267416,-0.0187947369202401,18.716934892390142,291.7779001260383,1.2925559316836992,308.377
C=CC(=O)OCC1COC(C(=O)c2cccc3ccccc23)O1,0.1928979241267416,-0.0204417324646737,18.716934892390142,278.8124855852806,1.3073881288457123,312.321
C=CC(=O)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.1928979241267416,-0.0207595908061239,18.716934892390142,246.8809153186512,1.351394103153609,286.714
C=CC(=O)OCC1COC(C(=O)C2CC3CC2C2C=CCC32)O1,0.1928979241267416,-0.0245538138762686,18.716934892390142,295.3199700426176,1.2887530052297698,318.369
C=CC(=O)OC1CC2COC(=O)C2CC1C(=O)C1CC2CC1C1C=CCC21,0.1928979241267416,-0.0245968616589334,18.716934892390142,345.29482532872834,1.244093685424721,370.4450000000001
C=CC(=O)OC1CC2COC(=O)C2CC1Oc1ccc(OC)c(OC)c1OC,0.1928979241267416,-0.0249558902367379,18.716934892390142,353.3034015358915,1.238202649095833,392.40400000000017
C=CC(=O)OC1CC2C(=O)OCC2CC1c1cccc2ccccc12,0.1928979241267416,-0.0292974031552102,18.716934892390142,309.6420578217649,1.27434617836026,336.387
C=CC(=O)On1c(=O)ccc2ccccc21,0.1928979241267416,-0.0298949860945913,18.716934892390142,187.82651122646567,1.4795319454745592,215.208
C=CC(=O)OC1OCC(COC2OCC(COc3cccc4ccccc34)O2)O1,0.1928979241267416,-0.0345134950264718,18.716934892390142,352.4255891110091,1.2388343047432289,402.39900000000006
C=CC(=O)OCC1COC(C(=O)c2ccc(Cl)cc2)O1,0.1928979241267416,-0.0346893453017446,18.716934892390142,251.35146687866072,1.344475277833182,296.706
C=CC(=O)OC1CC2C(=O)OCC2CC1C(=O)c1cccc2ccccc12,0.1928979241267416,-0.0372330463513162,18.716934892390142,329.85176468111746,1.2563274903415342,364.397
C=CC(=O)OC1CC2COC(=O)C2CC1C(=O)c1cccc2ccccc12,0.1928979241267416,-0.0454982138260629,18.716934892390142,330.1718146987188,1.2560613750732244,364.39700000000005
C=CC(=O)OC1CC2COC(=O)C2CC1Oc1cccc2ccccc12,0.1928979241267416,-0.0571058011635568,18.716934892390142,318.5772536946331,1.266072944820869,352.386
C=CC(=O)OC1CC2COC(=O)C2CC1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.1928979241267416,-0.0664797044380929,18.716934892390142,356.41151508321235,1.2359929920693282,474.55100000000016
C=CC(=O)OCC1COC(OCC2COC(OCC3COC(Oc4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)O3)O2)O1,0.1928979241267416,-0.0814448214157846,18.716934892390142,468.80686751961787,1.1768331314692393,626.6530000000002
C=CC(=O)OC1OCC(COC2OCC(COC3OCC(COc4ccc(OC)c(OC)c4OC)O3)O2)O1,0.1928979241267416,-0.1648723102196481,18.716934892390142,469.31488403766,1.1766333923291408,544.5060000000003
C=CC(=O)Oc1occc1C1CC2CC1C1C=CCC21,0.1951904073013778,-0.0023629293189529,18.890380350571714,253.11518123305052,1.3453271832067162,270.328
C=CC(=O)Oc1ccoc1C1CC2CC1C1C=CCC21,0.1951904073013778,-0.0041932239784713,18.890380350571714,253.1143145513827,1.3453284921243005,270.328
C=CC(=O)Oc1occc1OC1CC2CC1C1C=CCC21,0.1951904073013778,-0.0068500116123672,18.890380350571714,261.0038954189616,1.333817566560095,286.327
C=CC(=O)Oc1ccc(OC2CC3CC2C2CC=CC32)cc1,0.1951904073013778,-0.0079127028240676,18.890380350571714,281.2206927606177,1.3075974227425025,296.366
C=CC(=O)Oc1ccoc1OC1CC2CC1C1C=CCC21,0.1951904073013778,-0.0086682513012405,18.890380350571714,260.66394990424567,1.3342974221996218,286.327
C=CC(=O)OC1CC2CC1CC2OC1CC2CC1C1C=CCC21,0.1951904073013778,-0.0099421813740249,18.890380350571714,305.8195011942579,1.2808304948088411,314.425
C=CC(=O)Oc1occc1Oc1ccc(OC)c(OC)c1OC,0.1951904073013778,-0.0127831027255539,18.890380350571714,281.228972406072,1.307587541318972,320.2970000000001
C=CC(=O)OC1CC2CC1CC2OC1CC2CC1C1CC=CC21,0.1951904073013778,-0.0136811360373016,18.890380350571714,307.27672332819054,1.2793921629834284,314.425
C=CC(=O)Oc1ccoc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.1951904073013778,-0.0184835419402603,18.890380350571714,271.604000802748,1.3195272929944617,386.44500000000005
C=CC(=O)OC1CC2CC1CC2c1ccc(OC)c(OC)c1OC,0.1951904073013778,-0.0205029473052505,18.890380350571714,314.32874610737406,1.272637289798142,332.39600000000013
C=CC(=O)Oc1occc1Oc1ccc2cccc(O)c2n1,0.1951904073013778,-0.0223586187110428,18.890380350571714,251.4179576634216,1.3479099636420706,297.266
C=CC(=O)Oc1ccc2cccc(O)c2n1,0.1951904073013778,-0.0228183939709182,18.890380350571714,189.48271867426365,1.4797816989590329,215.208
C=CC(=O)Oc1ccc(Oc2ccc3cccc(O)c3n2)cc1,0.1951904073013778,-0.0229324624286178,18.890380350571714,269.79029268128426,1.3218835279596013,307.305
C=CC(=O)Oc1occc1-c1ccc2cccc(O)c2n1,0.1951904073013778,-0.0266980454669479,18.890380350571714,242.5758246968887,1.3620293347747237,281.267
C=CC(=O)Oc1occc1OC1CC2CC1C1CC=CC21,0.1951904073013778,-0.0269049480213638,18.890380350571714,265.95337394746235,1.3269865257107196,286.32699999999994
C=CC(=O)Oc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,0.1951904073013778,-0.0273762271152023,18.890380350571714,288.0445542875507,1.2996663612239017,396.48400000000004
C=CC(=O)OC1CC2CC1CC2Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.1951904073013778,-0.0301580950961593,18.890380350571714,324.70198498726205,1.26328122126483,430.54200000000014
C=CC(=O)OC1CC2CC1C1CC=CC21,0.1951904073013778,-0.0324635579838271,18.890380350571714,198.3829694599879,1.4548234925750505,204.269
C=CC(=O)OC1CC2CC1CC2c1ccc2cccc(O)c2n1,0.1951904073013778,-0.0407921597705368,18.890380350571714,287.5986163698973,1.3001719551258506,309.36500000000007
C=CC(=O)Oc1ccc(Oc2ccc(OC3CC4CC3C3C=CCC43)cc2)cc1,0.1951904073013778,-0.0496475324378494,18.890380350571714,362.2947328692727,1.234206123467964,388.4630000000001
C=CC(=O)Oc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,0.1951904073013778,-0.0505539700732712,18.890380350571714,298.5957323928515,1.2881881986732469,412.48300000000006
C=CC(=O)Oc1occc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.1951904073013778,-0.0522319004283432,18.890380350571714,271.7362476610114,1.3193568587619395,386.44500000000005
C=CC(=O)Oc1ccoc1-c1ccc(OC)c(OC)c1OC,0.1951904073013778,-0.0535622164950851,18.890380350571714,271.0086707144392,1.3202968255337644,304.29800000000006
C=CC(=O)OC1CC2CC1CC2Oc1ccc2cccc(O)c2n1,0.1951904073013778,-0.0538273081527237,18.890380350571714,294.91598487330504,1.2920885716987027,325.36400000000003
C=CC(=O)OC1CC2CC1CC2Oc1ccc(OC)c(OC)c1OC,0.1951904073013778,-0.0691708550200943,18.890380350571714,324.6884841294489,1.2632929758763438,348.39500000000015
C=CC(=O)Oc1ccoc1-c1occc1Oc1ccc(OC)c(OC)c1OC,0.1951904073013778,-0.097682319615889,18.890380350571714,333.95525686756946,1.2554670860118673,386.35600000000017
C=CC(=O)Oc1ccc(Oc2ccc(OC)c(OC)c2OC)cc1,0.1951904073013778,-0.0980701074347976,18.890380350571714,299.81708111365583,1.2869168647441835,330.33600000000007
C=CC(=O)Oc1occc1Oc1ccc(C=O)c2ccccc12,0.2020678568252864,-0.000635082685059,19.410716725116423,266.88614153577623,1.335620423692843,308.289
C=CC(=O)Oc1occc1Oc1ccc(O)c2ncccc12,0.2020678568252864,-0.0057742547622379,19.410716725116423,253.5686678867661,1.3551868636136906,297.266
C=CC(=O)OCC(=C)CS(=O)(=O)c1ccccc1,0.2020678568252864,-0.0181971538433375,19.410716725116423,238.1523293651613,1.3809617822010865,266.318
C=CC(=O)Oc1ccc(C=O)c2ccccc12,0.2020678568252864,-0.0201181221374812,19.410716725116423,203.7901303621708,1.4549715663025071,226.231
C=CC(=O)Oc1ccc(O)c2ncccc12,0.2020678568252864,-0.0231031823524776,19.410716725116423,190.19625862767097,1.4931478499605892,215.208
C=CC(=O)Oc1ccoc1OC12CC3CC(CC(C3)C1CC)C2,0.2020678568252864,-0.0237813640007319,19.410716725116423,298.4387419122919,1.296981332368912,316.3970000000001
C=CC(=O)Oc1occc1-c1ccc(C=O)c2ccccc12,0.2020678568252864,-0.0267164063087162,19.410716725116423,256.5956863012792,1.3505379057529316,292.29
C=CC(=O)OC1=C(C)C(=O)CC(C(=C)C)C1,0.2020678568252864,-0.0329352665314021,19.410716725116423,218.054207209034,1.420935600730126,220.26799999999994
C=CC(=O)OC12CC3CC(CC(C3)C1CC)C2,0.2020678568252864,-0.0379892039665523,19.410716725116423,239.7601959321502,1.378096320970987,234.33899999999994
C=CC(=O)Oc1ccoc1Oc1ccc(C=O)c2ccccc12,0.2020678568252864,-0.0386398088565525,19.410716725116423,269.01275631366536,1.33269728629923,308.289
C=CC(=O)Oc1ccoc1-c1occc1OC1CC2CC1C1C=CCC21,0.2020678568252864,-0.0467338811984714,19.410716725116423,314.5139489930656,1.2805694178221458,352.3860000000001
C=CC(=O)Oc1ccoc1Oc1ccoc1Oc1ccc(C=O)c2ccccc12,0.2020678568252864,-0.0492451738944706,19.410716725116423,327.5930753005593,1.268512829152895,390.3470000000001
C=CC(=O)Oc1ccoc1-c1occc1Oc1ccc(C=O)c2ccccc12,0.2020678568252864,-0.067078078948563,19.410716725116423,322.55883124704667,1.2730271636184594,374.34800000000007
C=CC(=O)Oc1ccoc1Oc1ccoc1Oc1ccoc1Oc1ccc(C=O)c2ccccc12,0.2020678568252864,-0.12394970174939,19.410716725116423,391.2857434844353,1.2221526275352017,472.4050000000002
C=CC(=O)Oc1occc1Oc1occc1Oc1occc1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.2020678568252864,-0.172423298322266,19.410716725116423,405.7984689060322,1.21376164883194,566.5600000000002
C=CC(=O)Oc1ccc(Oc2ccc3ccccc3c2)cc1,0.208945306349195,-0.0024711809639105,19.93105309966113,265.4262887644405,1.3476809410357304,290.318
C=CC(=O)OC1CCC(C(=O)C2CC3CC2C2C=CCC32)CC1,0.208945306349195,-0.002813520241178,19.93105309966113,309.44193018638543,1.2938519844923275,314.4250000000001
C=CC(=O)Oc1ccc(Oc2cccc3ccccc23)cc1,0.208945306349195,-0.0044602431770195,19.93105309966113,263.3583842032405,1.350708846453308,290.31800000000004
C=CC(=O)OCc1cc(C(=O)C2CC3CC2C2C=CCC32)no1,0.208945306349195,-0.0078844151977667,19.93105309966113,286.71844270378284,1.3193419402936306,313.35300000000007
C=CC(=O)Oc1ccc(-c2ccc3ccccc3c2)cc1,0.208945306349195,-0.0096073470596442,19.93105309966113,256.5629374925033,1.3610491914031624,274.319
C=CC(=O)OCc1cc(C2CC3CC2C2CC=CC32)no1,0.208945306349195,-0.0215597770694861,19.93105309966113,265.4394417746336,1.3476618524097363,285.343
C=CC(=O)Oc1ccc(C(=O)c2ccccc2)cc1,0.208945306349195,-0.0270276836637625,19.93105309966113,231.92327041195543,1.4044125801423273,252.269
C=CC(=O)Oc1ccc(OCC(=C)CS(=O)(=O)c2ccccc2)cc1,0.208945306349195,-0.0366473175998559,19.93105309966113,318.60772640160536,1.284701210619078,358.41499999999996
C=CC(=O)OCc1cc(Oc2ccccc2)no1,0.208945306349195,-0.0391981325630316,19.93105309966113,216.85318612340467,1.4366328063820133,245.234
C=CC(=O)OC1CCC(Oc2ccc3ccccc3c2)CC1,0.208945306349195,-0.0468142606731286,19.93105309966113,283.6939934986151,1.3230777697158524,296.3660000000001
C=CC(=O)OC1CCC(OC2CC3CC2C2C=CCC32)CC1,0.208945306349195,-0.0479472301487097,19.93105309966113,298.408182582918,1.305692112542941,302.4140000000001
C=CC(=O)OC1CCC(OC2CCC(Oc3ccc4ccccc4c3)CC2)CC1,0.208945306349195,-0.0513968743797173,19.93105309966113,384.0862066337445,1.2330186599885045,394.5110000000002
C=CC(=O)OC1CCC(c2ccccc2)CC1,0.208945306349195,-0.0525439105514655,19.93105309966113,229.1852860176678,1.409899385255378,230.307
C=CC(=O)Oc1ccc(Oc2ccccc2)cc1,0.208945306349195,-0.0655551574710974,19.93105309966113,221.98881243289503,1.425076530584075,240.258
C=CC(=O)Oc1ccc2ccccc2c1,0.208945306349195,-0.0656985364441046,19.93105309966113,183.4090877180667,1.5313018126302702,198.221
C=CC(=O)OCc1cc(-c2cc(COc3cccc4ccccc34)on2)no1,0.208945306349195,-0.0709575690742363,19.93105309966113,328.2625145747937,1.2756667320894324,376.36800000000005
C=CC(=O)Oc1ccc(-c2ccc(Oc3ccc4ccccc4c3)cc2)cc1,0.208945306349195,-0.0829009689803948,19.93105309966113,337.73464386723583,1.2673502146562412,366.41600000000005
C=CC(=O)OC1CCC(Cc2ccc(Br)cc2Br)CC1,0.2158227558731036,-0.0011684004665417,20.45138947420584,285.5152059008845,1.3300299803414553,402.1260000000001
C=CC(=O)Oc1occc1Nc1ccc(Br)cc1Br,0.2158227558731036,-0.0066769416927294,20.45138947420584,245.51480902260244,1.390409758699839,387.027
C=CC(=O)Oc1ccoc1Nc1cccc2ccccc12,0.2158227558731036,-0.007386117756267,20.45138947420584,249.72718556223583,1.38300696811317,279.295
C=CC(=O)OCc1ccc(Cc2cccc3ccccc23)cc1,0.2158227558731036,-0.0089398022293047,20.45138947420584,289.09141114840673,1.3255438550628973,302.373
C=CC(=O)Oc1ccoc1-c1ccc(Br)cc1Br,0.2158227558731036,-0.0091413859725995,20.45138947420584,233.65224565604888,1.412924637604594,372.012
C=CC(=O)OC1CCC(Nc2ccc(Br)cc2Br)CC1,0.2158227558731036,-0.0098761613964037,20.45138947420584,285.054734086121,1.330616773296637,403.1140000000001
C=CC(=O)OCc1ccc(Cc2ccc(Br)cc2Br)cc1,0.2158227558731036,-0.0125610236526532,20.45138947420584,286.25372036854026,1.3290932820148478,410.10499999999996
C=CC(=O)OC1CCC(Cc2ccccc2)CC1,0.2158227558731036,-0.0227920110820727,20.45138947420584,248.5470690414272,1.3850517968757368,244.33399999999997
C=CC(=O)Oc1occc1-c1cccc2ccccc12,0.2158227558731036,-0.0278961654304461,20.45138947420584,235.58874976475835,1.409069132319996,264.28000000000003
C=CC(=O)Oc1ccc(Br)cc1Br,0.2158227558731036,-0.0292305942176775,20.45138947420584,179.92383453064676,1.5608767221691835,305.953
C=CC(=O)OCc1ccc(Nc2ccccc2)cc1,0.2158227558731036,-0.0343457158206896,20.45138947420584,243.26492020063088,1.3944849334040743,253.30100000000002
C=CC(=O)OCc1ccc(-c2ccccc2)cc1,0.2158227558731036,-0.0346367951034502,20.45138947420584,229.31463195103763,1.4218370844426371,238.286
C=CC(=O)OC1CCC(Nc2ccccc2)CC1,0.2158227558731036,-0.0348283048271136,20.45138947420584,243.5360095925827,1.393989308109808,245.32199999999997
C=CC(=O)Oc1occc1Cc1ccc(Br)cc1Br,0.2158227558731036,-0.0367513741849856,20.45138947420584,250.0137091688604,1.38251384374989,386.039
C=CC(=O)Oc1ccoc1-c1cccc2ccccc12,0.2158227558731036,-0.0483062263130144,20.45138947420584,238.97448369731688,1.4025025330106509,264.28000000000003
C=CC(=O)Oc1occc1Oc1ccc(Br)cc1Br,0.2158227558731036,-0.0545186694263415,20.45138947420584,242.20506811616667,1.3964349414004715,388.011
C=CC(=O)Oc1occc1Oc1cccc2ccccc12,0.2158227558731036,-0.0573582347034411,20.45138947420584,245.4885641205929,1.3904567990035348,280.279
C=CC(=O)Oc1occc1Cc1ccccc1,0.2158227558731036,-0.0596312280296282,20.45138947420584,212.01372053042147,1.4617017594210129,228.24699999999999
C=CC(=O)OCc1ccc(Nc2ccc(Br)cc2Br)cc1,0.2158227558731036,-0.0839361850620313,20.45138947420584,280.22891507198483,1.3368967038398338,411.093
C=CC(=O)Oc1ccoc1Nc1ccccc1,0.2158227558731036,-0.0961488853692011,20.45138947420584,206.5108382408424,1.4760617283442576,229.235
C=CC(=O)Oc1occc1-c1ccoc1Oc1ccoc1Oc1cccc2ccccc12,0.2158227558731036,-0.1084228758216901,20.45138947420584,365.4140503787198,1.2525782519358748,428.39600000000013
C=CC(=O)OCc1ccc(-c2ccc(COc3ccc(COc4cccc5ccccc45)cc3)cc2)cc1,0.2158227558731036,-0.1438527111412091,20.45138947420584,469.2890883152173,1.1938045624503824,500.59400000000016
C=CC(=O)Oc1cccc(COc2cccc3ccccc23)c1,0.2181152390477398,-0.0096086250779369,20.624834932387408,282.2784185494416,1.3373274826914534,304.34499999999997
C=CC(=O)OCc1cccc(Nc2cccc3ccccc23)c1,0.2181152390477398,-0.0107570873734691,20.624834932387408,286.2850022295794,1.3321266881755618,303.36100000000005
C=CC(=O)Oc1ccc(Oc2c(C=C)oc3ccccc23)cc1,0.2181152390477398,-0.0140698266985675,20.624834932387408,272.3175863167036,1.351006123668918,306.317
C=CC(=O)OCc1cc(C=O)cc(OC)c1Oc1ccc(O)cc1,0.2181152390477398,-0.02025511732075,20.624834932387408,295.3212723474011,1.3209754211825144,328.32
C=CC(=O)OC1c2ccccc2-c2ccccc21,0.2181152390477398,-0.0210866617200115,20.624834932387408,217.37027302671828,1.452953738984523,236.26999999999998
C=CC(=O)Oc1c(C=C)oc2ccccc12,0.2181152390477398,-0.0227836655614116,20.624834932387408,193.6906829858495,1.5185663265371936,214.22
C=CC(=O)Oc1c(CNc2ccc(O)cc2)cc(C=O)cc1OC,0.2181152390477398,-0.0250405384066364,20.624834932387408,298.5785472993909,1.3171401402692806,327.3360000000001
C=CC(=O)Oc1ccc(Nc2ccc(O)cc2)cc1,0.2181152390477398,-0.0264714943406322,20.624834932387408,233.92843556666944,1.416352896756435,255.273
C=CC(=O)OCc1cccc(Oc2cccc3c2Cc2ccccc2-3)c1,0.2181152390477398,-0.0317281795504352,20.624834932387408,316.3692800326008,1.2977328969796955,342.394
C=CC(=O)OCc1cccc(Oc2c(C=C)oc3ccccc23)c1,0.2181152390477398,-0.0342721057894489,20.624834932387408,291.37362234036783,1.3257519556871658,320.344
C=CC(=O)Oc1cccc(CNc2cccc3c2Cc2ccccc2-3)c1,0.2181152390477398,-0.0355248464110156,20.624834932387408,320.3363925714101,1.293729428847868,341.41
C=CC(=O)Oc1ccc2cc(C#N)c(=O)oc2c1,0.2181152390477398,-0.0364579843518474,20.624834932387408,204.34888418288247,1.4867547880526666,241.20199999999997
C=CC(=O)Oc1ccc(-c2ccc(O)cc2)cc1,0.2181152390477398,-0.0367159830567577,20.624834932387408,224.10874853125608,1.4372885233181778,240.258
C=CC(=O)Oc1cccc2c1Cc1ccccc1-2,0.2181152390477398,-0.0416299985882976,20.624834932387408,218.45656397250303,1.4503507837364542,236.26999999999995
C=CC(=O)Oc1c(COc2cccc3ccccc23)cc(C=O)cc1OC,0.2181152390477398,-0.0431411279204151,20.624834932387408,327.62090688164136,1.2866555504474004,362.38100000000014
C=CC(=O)Oc1c(COc2c(C=C)oc3ccccc23)cc(C=O)cc1OC,0.2181152390477398,-0.044483513927724,20.624834932387408,339.1730969457174,1.2761190332842811,378.3800000000001
C=CC(=O)OCc1cccc(-c2cccc3c2Cc2ccccc2-3)c1,0.2181152390477398,-0.047808618641164,20.624834932387408,306.4718840147261,1.3082213500804307,326.395
C=CC(=O)OCc1cccc(Nc2ccc(O)cc2)c1,0.2181152390477398,-0.0538044857022503,20.624834932387408,249.90645855564023,1.3863493253022423,269.3
C=CC(=O)Oc1c(COc2ccc3cc(C#N)c(=O)oc3c2)cc(C=O)cc1OC,0.2181152390477398,-0.0543501389982959,20.624834932387408,346.73668383310905,1.2696352847028334,405.36200000000014
C=CC(=O)OCc1cc(C=O)cc(OC)c1OCc1cc(C=O)cc(OC)c1Oc1cccc2c1Cc1ccccc1-2,0.2181152390477398,-0.0585072351458332,20.624834932387408,506.24282520011474,1.1806103000887234,564.5900000000004
C=CC(=O)Oc1cccc(CNc2ccc(O)cc2)c1,0.2181152390477398,-0.0636262880799511,20.624834932387408,250.4731463110513,1.3853661550665035,269.29999999999995
C=CC(=O)OCc1cc(C=O)cc(OC)c1Oc1cccc2c1Cc1ccccc1-2,0.2181152390477398,-0.1011652363302967,20.624834932387408,361.887453561707,1.2575323694266891,400.4300000000001
C=CC(=O)OCc1cc(C=O)cc(OC)c1Nc1cccc2c1Cc1ccccc1-2,0.2181152390477398,-0.1046528829100391,20.624834932387408,367.03435998096455,1.2536671372536974,399.44600000000014
C=CC(=O)Oc1ccc(O)cc1,0.2181152390477398,-0.11156371107075,20.624834932387408,150.56345145860166,1.708657177526486,164.16
C=CC(=O)Oc1cccc(COc2cccc(CNc3cccc4c3Cc3ccccc3-4)c2)c1,0.2181152390477398,-0.1376970125201007,20.624834932387408,416.2915688997228,1.221852453867064,447.53400000000016
C=CC(=O)Oc1ccc(Nc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,0.2249926885716483,-0.0071819761641457,21.14517130693211,302.71156374357304,1.321045495367746,411.499
C=CC(=O)OCc1ccc(Nc2cccc3ccccc23)cc1,0.2249926885716483,-0.0112560132391884,21.14517130693211,285.2124995885838,1.3428028314219178,303.36100000000005
C=CC(=O)OCC1c2ccccc2-c2ccccc21,0.2249926885716483,-0.0164908131711051,21.14517130693211,235.566329406604,1.4249633484675208,250.297
C=CC(=O)OCc1ccc(Nc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,0.2249926885716483,-0.0247629323847725,21.14517130693211,318.55457093313413,1.3036336439193,425.5260000000002
C=CC(=O)Oc1ccccc1N=Nc1ccccc1,0.2249926885716483,-0.0272568723313376,21.14517130693211,233.59507203468044,1.4290689619322603,252.273
C=CC(=O)Oc1cccc(Nc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,0.2249926885716483,-0.0315624514468147,21.14517130693211,302.45602732520786,1.3213429936991656,411.49900000000014
C=CC(=O)Oc1cccc(NCC2c3ccccc3-c3ccccc32)c1,0.2249926885716483,-0.0498896876223518,21.14517130693211,319.68629395402576,1.3024629380979311,341.41
C=CC(=O)Oc1cccc(Oc2c(Br)cccc2Br)c1,0.2249926885716483,-0.0504922529809043,21.14517130693211,263.03997990417963,1.375107810648054,398.04999999999995
C=CC(=O)Oc1c(Br)cccc1Br,0.2249926885716483,-0.0599370857827231,21.14517130693211,180.51531419949563,1.5818207667990625,305.953
C=CC(=O)Oc1cccc(Oc2ccccc2N=Nc2ccccc2)c1,0.2249926885716483,-0.061477158392234,21.14517130693211,312.87748837654385,1.3096479611561922,344.37
C=CC(=O)Oc1ccc(COc2ccccc2N=Nc2ccccc2)cc1,0.2249926885716483,-0.0619785228617622,21.14517130693211,331.74959756012186,1.290530545073414,358.39700000000005
C=CC(=O)OCc1ccc(Oc2ccccc2N=Nc2ccccc2)cc1,0.2249926885716483,-0.0643230417616798,21.14517130693211,330.17543948607107,1.2920331619670324,358.39700000000005
C=CC(=O)OCc1ccc(OCc2ccc(Oc3cccc4ccccc34)cc2)cc1,0.2249926885716483,-0.0689598956950142,21.14517130693211,378.2515369331933,1.252263005856494,410.46900000000005
C=CC(=O)OCc1ccc(Nc2ccccc2N=Nc2ccccc2)cc1,0.2249926885716483,-0.0701394716151192,21.14517130693211,333.976836373363,1.288431122959563,357.41300000000007
C=CC(=O)Oc1ccc(NCC2c3ccccc3-c3ccccc32)cc1,0.2249926885716483,-0.0751178303606941,21.14517130693211,319.34900503430583,1.3028108852492035,341.41
C=CC(=O)Oc1ccc(-c2ccc(Oc3cccc4ccccc34)cc2)cc1,0.2249926885716483,-0.0801999011881783,21.14517130693211,338.03283210827925,1.2846858768896423,366.41600000000005
C=CC(=O)Oc1ccc(Nc2ccccc2N=Nc2ccccc2)cc1,0.2249926885716483,-0.0823911169417336,21.14517130693211,316.55849894799235,1.3057210575707043,343.386
C=CC(=O)Oc1cccc(Oc2cccc(Oc3cccc4ccccc34)c2)c1,0.2249926885716483,-0.0902476647742226,21.14517130693211,343.395282116037,1.27988301141438,382.415
C=CC(=O)OCc1ccc(OCc2ccc(OCc3ccc(OCC4c5ccccc5-c5ccccc54)cc3)cc2)cc1,0.2249926885716483,-0.0917615035422279,21.14517130693211,530.7585468772751,1.1764398986444322,568.6690000000002
C=CC(=O)Oc1ccc(-c2ccc(Oc3c(Br)cccc3Br)cc2)cc1,0.2249926885716483,-0.1148765424139931,21.14517130693211,331.803321591488,1.2904795393679989,474.148
C=CC(=O)Oc1ccc(-c2ccc(Oc3ccc(Oc4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)cc3)cc2)cc1,0.2249926885716483,-0.1303812900431587,21.14517130693211,451.7518806446236,1.2089258479759966,580.6780000000002
C=CC(=O)OCc1ccc(-c2ccc(COCC3c4ccccc4-c4ccccc43)cc2)cc1,0.2249926885716483,-0.1312897244341805,21.14517130693211,424.0105207292278,1.22339490034532,446.54600000000005
C=CC(=O)Oc1cccc(Oc2cccc(OCC3c4ccccc4-c4ccccc43)c2)c1,0.2249926885716483,-0.2402445712931587,21.14517130693211,395.6250659367324,1.240456267744726,434.4910000000001
C=CC(=O)Oc1cccc(-c2c(Br)cccc2Br)c1,0.2272851717462845,-0.000172699688942,21.31861676511368,252.70470933959447,1.3960289510637798,382.051
C=CC(=O)OCCC(C)(C)Oc1c(Br)cc(Cl)c2cccnc12,0.2272851717462845,-0.0050035166749648,21.31861676511368,308.5223483210762,1.3172525267886763,398.68400000000014
C=CC(=O)Oc1cccc(Sc2c(Br)cccc2Br)c1,0.2272851717462845,-0.0078739273557356,21.31861676511368,271.1746417157126,1.365876393650785,414.118
C=CC(=O)OCCC(C)(C)Nc1c(Br)cccc1Br,0.2272851717462845,-0.0097746503343888,21.31861676511368,276.5400901726801,1.3579757214050214,391.103
