id_A,id_B,smiles,smiles_B,chain_size,xx,yy,zz,static_polarizability,type,vdw_volume,refractive_index,mw
14746151,,C=CC(=O)OCCCCOC(=O)OC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,,0,184.028827242,180.367187375,230.90137339,29.40465693519159,monomer,340.5725532110854,1.4065518253586415,368.3850000000001
20973,,CSCCOC(=O)C=C,,0,75.0754803625,43.0005310174,76.4578373772,9.608980654418241,monomer,138.7214345745059,1.3181028686049627,146.21099999999998
118536001,,C=CC(=O)OCC(C(C1=CC=CC=C1)C2=CC=CC=C2)(OC3=CC=CC=C3)OC4=CC=CC=C4,,0,264.974753855,292.111810973,219.328824714,38.35096311293944,monomer,423.54568735935936,1.4292143473804853,450.53400000000016
119058299,,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)OC(C)(C)C,,0,312.016416772,329.871570132,281.422062398,45.60681063196753,monomer,685.3714649914099,1.30445475799023,699.8320000000002
118536003,,CCC(C(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)OC(=O)C=C,,0,262.066908491,194.219304287,189.365053985,31.891881908802596,monomer,349.9839905186491,1.4323469923795198,356.46500000000015
57276811,,C=CC(=O)OCCNCCO,,0,59.8888416174,69.1302336907,82.489297483,10.447435628207014,monomer,158.10065630178144,1.3021512604762422,159.18499999999997
90375286,,CCCCCCCCCCSSCCOC(=O)C=C,,0,140.844252582,172.531109671,151.086138391,22.94203092636532,monomer,311.4075440095249,1.3404205336529518,304.5210000000001
71413787,,C=CC(=O)OCCCS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,0,116.67308742,86.2110999583,141.610686256,17.016290981995134,monomer,270.86819243811686,1.2860045999762932,396.2269999999999
162071,,C[N+](C)(C)CCOC(=O)C=C,,0,90.6982375006,88.9926433037,67.0148568666,12.186006064032798,monomer,169.0701018478673,1.332297454435028,158.22099999999998
3023751,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,,0,279.637293381,317.966259739,270.579361634,42.8838111499254,monomer,599.0318498674186,1.3298208929043671,506.90000000000055
44607791,,C=CC(=O)OCC1=CC(=CC=C1)I,,0,122.588045951,126.282543349,60.3594761994,15.274389193103199,monomer,188.50970596377488,1.3784535014968622,288.084
18316,,CCCCCCCCCCCCCOC(=O)C=C,,0,147.120790043,119.735910545,145.023948565,20.344804849783014,monomer,290.1998234932328,1.3223245616838943,254.41399999999993
181750,,C=CC(=O)OCC(Cl)(Cl)Cl,,0,93.7936426858,70.4743059343,47.4552837025,10.458048593995702,monomer,148.43196451437598,1.3240945349850468,203.452
2776307,,C=CC(=O)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,0,139.103382195,123.835131031,131.175833987,19.467240082865903,monomer,353.6047095650047,1.2481716083609942,548.189
71487920,,CC(C)C1=CC2=C(C=C1)C3(C(=O)C4=CC=CC=C4C3(O2)OC(=O)C=C)O,,0,226.28753258,187.286552904,172.478091531,28.947990631945476,monomer,313.72131691131204,1.4386130491241729,350.3700000000001
22992681,,CC(CC1C2CC3CC(C2)CC1C3)OC(=O)C=C,,0,148.108394023,117.62158812,125.168625306,19.308398928077967,monomer,256.29875528809094,1.348937275348436,248.36599999999993
75873,,CCCCCCCCCOC(=O)C=C,,0,83.327748652,120.240146292,109.521161413,15.465003673478568,monomer,222.8528392191917,1.3187439839830652,198.30599999999998
15685473,,C=CC(=O)OCCCC#N,,0,81.5304690902,44.720963074,60.6796231267,9.233441406091993,monomer,138.8869960447274,1.3041480377051629,139.154
118382728,,C=CC(=O)OCCCCCCCCCCCCCCC,,0,138.694828254,176.682419862,149.543275989,22.964704345849142,monomer,323.3582829679402,1.3269382569916282,282.46799999999996
11217233,,C=CC(=O)OCO,,0,45.7665978317,22.2754116973,49.7392690003,5.817794867431181,monomer,94.95512230566425,1.2783722403158768,102.08899999999998
141485225,,C=CC(=O)OCC12CC3CC(CC(C3)C1)C2,,0,133.956030739,83.5060914835,128.469073625,17.087237978871663,monomer,224.4344240405617,1.353046130143387,220.31199999999993
45094573,,CCC1(COC1)OCCOC(=O)C=C,,0,82.8331125052,85.6569845708,101.304818465,13.326493772972526,monomer,196.39816988732903,1.3110072354680065,200.23399999999995
3023752,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,,0,308.406470766,327.690873824,264.215304741,44.47085628348197,monomer,613.7463935233561,1.3342353282245372,520.9270000000005
105238,,CN(CCOC(=O)C=C)S(=O)(=O)CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,181.942439404,124.917938979,207.0736506,25.385721681325816,monomer,410.8903784284768,1.2808919965341616,625.2970000000001
57062121,,CC=COC(=O)C=C,,0,61.1608011977,72.9567511824,32.3770747557,8.223986012892217,monomer,113.69689224620876,1.3335974526503558,112.12799999999999
15458,,CC(C)(C)OC(=O)C=C,,0,51.5103644549,68.8944641885,65.3068556037,9.173210691256026,monomer,135.0094699135131,1.3114603549356836,128.17099999999996
57747549,,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C4=CC=C(C=C4)CCOC(=O)C=C,,0,432.437794877,149.862327207,435.776932712,50.28781770753313,monomer,435.68622191925584,1.5714255301238589,447.5780000000003
11451824,,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCO,,0,163.005177803,177.727021789,150.380834911,24.258480865015684,monomer,370.3659127113233,1.2992549665364928,380.4340000000002
19862056,,C=CC(=O)OC1=CC=CC=C1N=NC2=CC=CC=C2,,0,187.304011514,118.579103106,127.322563282,21.398152583420426,monomer,233.59507203468044,1.4349597888863828,252.273
90375204,,CCCCCCCCCCCCSSCCOC(=O)C=C,,0,167.407004454,161.313303895,183.938680704,25.322741207237325,monomer,344.1853666746845,1.339914825638942,332.5750000000001
94232,,C=CC(=O)OCC1CCCO1,,0,75.2761998338,43.1297979219,96.6180013145,10.621089648419286,monomer,151.37518565377886,1.3226162440856155,156.18099999999998
543283,,CCCCCCCCCCCC(CC)OC(=O)C=C,,0,154.093240583,147.732348767,131.699053026,21.41390780278042,monomer,306.491204147059,1.3211231047267225,268.441
129673021,,C=CC(=O)OOC(=O)C1=CC1=O,,0,119.128712824,52.7905739033,45.3426658026,10.731633143225666,monomer,138.84944409262317,1.3590051125949567,168.10399999999998
13907995,,C=CC(=O)OCCOC1CC2CC1C3C2CC=C3,,0,128.667447893,103.341957873,145.665681115,18.655224407895265,monomer,239.93779545577144,1.361387804428418,248.32199999999997
129834454,,C=CC(=O)OCCOCCOC1=CC2=C(C=C1)C(=CC(=O)N2CC3=CC=CC=C3)C4=CC=CC=C4,,0,291.969801827,308.022354885,243.640749561,41.67116585417389,monomer,437.1051909876424,1.455446413765402,469.53700000000015
129883255,,C=CC(=O)OCC1=CC=C(C=C1)N=CC2=CC=C(C=C2)[N+](=O)[O-],,0,190.988503029,222.898133122,114.796149988,26.114235115333244,monomer,277.56441849441245,1.4485436091878796,310.309
129818296,,COC1=C(C(=C(C=C1)OC(=O)C=C)OC)OC,,0,165.800246347,84.7836213963,122.883202201,18.44736981808194,monomer,219.15425091160785,1.3950403579692725,238.23899999999995
81766,,CCOCCOCCOC(=O)C=C,,0,101.538587108,79.3753926738,74.2614377256,12.604365080820996,monomer,187.8191945300509,1.3072788689856496,188.22299999999998
19989416,,C=CC(=O)ON1CCOCC1,,0,64.6495510959,58.1011489939,85.5380779061,10.288404054525607,monomer,147.3432110935852,1.3209123141237695,157.16899999999998
3051373,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2C(=O)COC(=O)C=C)CCC4=CC(=O)CC[C@]34C,,0,168.577427783,204.319720661,250.007148916,30.768297554015117,monomer,380.1809858321976,1.3779485291574038,384.51600000000025
58231724,,C=CC(=O)OC1=CC=CC(=C1)C2=CC=CC3=C2SC4=CC=CC=C34,,0,299.64617309,77.9228837626,271.139046098,32.04287403679494,monomer,290.64890105090905,1.5405580571826516,330.408
129673036,,CCCCCC(O)(OC)OC(=O)C=C,,0,80.0950032554,82.7206144331,113.592610211,13.653157697633771,monomer,205.07498688135,1.3046203990169507,202.24999999999997
53767698,,CCCCCCCCCCCCCCCCCCON1C(CC(CC1(C)C)OC(=O)C=C)(C)C,,0,277.332860155,243.244871712,259.914829499,38.5523546210593,monomer,538.1665376449391,1.330063968715929,479.79000000000025
16541,,CCCCCCCCCCOC(=O)C=C,,0,114.081791231,94.2817741663,127.661904959,16.597945625787304,monomer,237.5687049755528,1.321112720227278,212.33299999999997
20230537,,CCNC(=O)OCCOC(=O)C=C,,0,106.986905754,55.1560516893,81.6727652163,12.043254051917751,monomer,179.8774836964265,1.3064972664033805,187.19499999999996
58800674,,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C4=CC=C(C=C4)OC(=O)C=C,,0,249.598722513,500.76187042,248.760897396,49.35150943305689,monomer,402.0960010155597,1.6163315774341505,419.5240000000002
68422741,,C=CC(=O)ON1CCCC1,,0,88.6393360196,64.5936665515,44.2740199618,9.755840285667082,monomer,138.4415600370657,1.3241559750001533,141.17
18372054,,C=CCCOC(=O)C=C,,0,58.1396508764,76.5245135508,53.5161679269,9.295149325865308,monomer,130.74512399562363,1.3273141622132327,126.15499999999997
13774217,,C=CC(=O)OC1=CC=C(C=C1)Br,,0,168.721918002,45.2547359391,65.8652427613,13.8227634362317,monomer,160.10545288976027,1.4065330076044666,227.057
21872251,,C=CC(=O)OC1=C(C(=C(C=C1)Br)Br)Br,,0,209.807666035,147.536814426,16.4728699806,18.46467188938562,monomer,200.6434505872041,1.437271094066131,384.849
30581,,C=CC(=O)OC(=O)CC(C)=O,,0,74.8986267585,42.8451444928,80.1307959135,9.77399511723047,monomer,143.7334316363092,1.311740411958212,156.13699999999997
81530,,C=CC(=O)OCC,,0,29.1364757703,55.6468978185,52.0926242139,6.7609766801179125,monomer,102.98072071093875,1.3000212779799405,100.11699999999999
86753069,,C=CC(=O)OCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3CCC(CC3)CCCOS(=O)(=O)C(F)(F)F,,0,378.751829381,251.611005186,311.543589679,46.52537677467682,monomer,543.9139213992582,1.402280530625986,596.7080000000005
21746034,,C=CC(=O)OC1=CN=CC=C1,,0,30.0191006451,76.671896205,124.617543763,11.42546300375848,monomer,137.2329655768679,1.3901770559276774,149.149
20802233,,C=CC(=O)OCC12CC3CC(C1)CC(C3)C2,,0,126.953022836,109.942435666,109.030058361,17.086957465981254,monomer,224.04110310874472,1.3537280160768137,220.31199999999993
53967443,,CCCCC(CC)CC1=C(OC=C1)OC(=O)C=C,,0,175.830268868,103.978871659,127.74167004,20.130932891378613,monomer,258.26397799064404,1.362407489941145,250.33799999999997
13782846,,CC(N(C)C)OC(=O)C=C,,0,62.1766776411,51.1692986365,90.5106913245,10.069480390061194,monomer,148.91703904143807,1.309823802228897,143.18599999999998
44145593,,C=CC(=O)OCC(CO)(CO)COCC(CO)(CO)CO,,0,144.077031491,120.604984944,112.650621148,18.638309157923988,monomer,291.60456493207454,1.2914107106438566,308.327
15748566,,CCCCCC(CC)OC(=O)C=C,,0,102.769276122,94.5475952749,91.310084357,14.256700578858169,monomer,205.94647458757169,1.3178870431857663,184.27899999999997
165365566,,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)OC(=O)C=C,,0,194.592739652,233.449360955,131.82821048,27.654739895345628,monomer,341.4295409551892,1.3782955453359331,361.8730000000001
21727128,,C=CC(=O)OCCC1CO1,,0,69.475282005,36.7725309234,85.1463989027,9.453898591956706,monomer,137.8665259699519,1.314608747648767,142.154
87722336,,CC(CN(C)C)(N(C)C)OC(=O)C=C,,0,94.825570887,85.5653030399,107.790192053,14.234675896574112,monomer,211.4060857143324,1.3083997584605762,200.28199999999995
21895353,,CCCCC(CC)COC(=O)CCOC(=O)C=C,,0,120.428731735,127.683947426,118.549985887,18.11126689598834,monomer,268.9363655658893,1.3084533998882544,256.3419999999999
18426508,,CS(=O)(=O)CCOC(=O)C=C,,0,95.1677438151,69.1047885441,58.8389188356,11.020568564326863,monomer,155.3623961597736,1.3265093118228772,178.209
88088085,,C=CC(=O)OC(C1=CC=C(C=C1)F)(C(F)(F)F)C(F)(F)F,,0,149.807592549,98.82911673,67.911507665,15.635868576287907,monomer,228.28597319839727,1.3142053835998722,316.1719999999999
18648933,,C=CC(=O)OCCOC1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,,0,113.284667382,87.9115820786,121.592254514,15.944106950936646,monomer,244.40640100981145,1.2979502044755902,278.257
15055442,,CC(C)(C(=O)C1=CC=C(C=C1)OCCOC(=O)C=C)O,,0,148.581526182,81.3024192232,211.621376601,21.808112701648454,monomer,264.1529105756585,1.3864991813802847,278.304
22465159,,C=CC(=O)OCC(CN(F)F)N(F)F,,0,83.9477299148,48.0071989105,78.7708197253,10.408777979501192,monomer,167.28254154794055,1.2830574807568365,216.13399999999996
20329016,,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)OC(=O)C=C,,0,154.223716724,128.372679367,188.511260015,23.270317132949113,monomer,283.8333512701834,1.3834848287330157,276.376
75588,,C=CC(=O)OCCCCO,,0,72.4119630137,49.2136407073,71.6514097618,9.546899397538269,monomer,145.28299021875404,1.300317649868684,144.17000000000002
18615292,,C=CC(=O)OCC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1,,0,205.538521127,226.078797323,150.869944514,28.771902047004694,monomer,260.8981354333111,1.540759812714208,286.33
13759504,,CC1=CC=C(C=C1)OC(=O)C=C,,0,116.064859357,104.754584383,52.3838030767,13.494847966863704,monomer,156.95139547677894,1.4046415859879986,162.188
91757807,,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,,0,266.975216272,254.724193853,263.368106715,38.778334104451844,monomer,588.9840602837091,1.3009490051397343,599.7150000000003
168059192,,CC(C)N(CC1=C(C(=CC(=C1)C=O)OC)OC(=O)C=C)C(C)C,,0,221.914609261,183.563143188,118.037215074,25.858971214351723,monomer,319.19186412374387,1.3783844022028726,319.40100000000007
13351124,,C/C=C/1\CCCC\C1=C/CCOC(=O)C=C,,0,131.431467091,101.561727485,158.030528303,19.31457899264833,monomer,232.6257258927971,1.3889765793506232,220.31199999999995
23635727,,CCCC(=O)NC1=CC=C(C=C1)OC(=O)C=C,,0,62.1925607644,116.033142303,222.850268579,19.811108848796668,monomer,224.2794966473965,1.417240450565948,233.26699999999997
133188422,,C=CC(=O)ON(OC(=O)C=C)OC(=O)C=C,,0,99.7186269398,82.0943528818,111.043807365,14.465632693592678,monomer,197.65819938564624,1.3379365052754162,227.17199999999997
19756660,,C/C=C/C=C/OC(=O)C=C,,0,110.533534166,32.9071598109,124.269713879,13.223529717369418,monomer,141.5061674724179,1.445052236290425,138.16599999999997
3019605,,C=CC(=O)OCC1=C(C=CC=C1Cl)[N+](=O)[O-],,0,139.550113531,89.1536249075,97.1627360282,16.09614300585678,monomer,199.63202363816103,1.3763700039536362,241.63
18392,,COCCOC(=O)C=C,,0,62.0295664136,38.2183995344,69.8302147002,8.400995292227043,monomer,128.04611099763616,1.2998040089638478,130.14299999999997
13668398,,C=CC(=O)OCCOC(=O)CCS(=O)(=O)CCCl,,0,119.441275775,117.875726619,120.315888304,17.665242064848275,monomer,250.18256199241512,1.3248652197809565,298.744
3247070,,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C=C)C,,0,330.088060942,221.107696108,321.846991933,43.123862191882885,monomer,526.82282848195,1.3828049433093976,484.7650000000003
129849674,,C=CC(=O)O[C@@]1([C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O,,0,99.5389723331,67.5903099582,106.035595661,13.492952740515653,monomer,212.84106773078744,1.288832019531592,250.20299999999997
88025334,,C=CC(=O)OC(=C)C=O,,0,79.1518438757,26.475347804,64.085213971,8.38292787158378,monomer,117.01121936125908,1.3300924118532866,126.11099999999998
13338025,,C=CC(=O)OC1=CC=CC=C1C2=CC=CC=C2,,0,161.507416141,65.2738090068,178.900944227,20.038631540325206,monomer,211.9131835640028,1.451172079042455,224.259
129858029,,C=CC(=O)ON=[N+]=[N-],,0,66.5977303414,32.6004177496,43.0925995816,7.028437726515802,monomer,96.18326897985966,1.3373673105459116,113.07600000000001
54542510,,C=CC(=O)OC12CC3CC(C1)CC(C3)C2O,,0,141.620727629,104.770275845,84.4320208322,16.340971306045734,monomer,214.4070518982216,1.3534583549106012,222.28399999999996
76340,,C=CC(=O)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,115.562211597,58.7402193977,107.71640643,13.930293212772106,monomer,251.53430879113623,1.249749676747415,386.1319999999999
22400639,,C=CC(=O)OCC1=C2C=CC=NC2=C(C=C1)O,,0,169.477046168,66.9973390232,135.798183131,18.388367525926796,monomer,206.2511003881176,1.4216772655560266,229.235
2776224,,C=CC(=O)OCC(CC(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)O,,0,135.840095569,113.376179354,108.318959939,17.660418364269123,monomer,325.1784918224687,1.2445945046994762,498.18199999999985
89428483,,C=CC(=O)OC12CC3CC(CC(C3)C1C)C2,,0,134.88762229,115.172080374,98.8408315884,17.233908162345653,monomer,221.8488798969911,1.361040123599947,220.31199999999995
3465231,,C=CC(=O)OC1=C(C(=C(C(=C1Br)Br)Br)Br)Br,,0,149.942530158,108.138084856,198.242511429,22.540036719416428,monomer,240.57159025586347,1.4463994268278455,542.641
544477,,CC1(C2CCC1(C(C2OC(=O)C=C)OCC(C)(C)C)C)C,,0,147.345287266,166.863635545,147.752743074,22.818551830095206,monomer,312.4745338419527,1.337122388225944,294.435
11630244,,CC(C)CCCCCCCCCCOC(=O)C=C,,0,146.301950418,139.557823112,123.799665104,20.235088370914024,monomer,289.6219187687113,1.3211196711382602,254.41399999999993
69285273,,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C3=CC=C(C=C3)CCOC(=O)C=C)C4=C(C=C(C=C4C)C)C,,0,380.198742867,211.92248988,474.800049932,52.70047362220521,monomer,467.8403450976847,1.554781508969317,475.6320000000004
68773183,,CCN(CC)C1=CC=C(C=C1)CCOC(=O)C=C,,0,113.98472923,152.82190585,157.308693175,20.94913564134066,monomer,252.85490605704263,1.388036884682181,247.33799999999994
3022438,,CCCCCCCCCC(C)COC(=O)C=C,,0,135.776444042,105.45154258,152.504933761,19.44839954146931,monomer,273.65051292078186,1.3271954860021802,240.38699999999997
129626459,,CC(C)(C)OC(=O)OC1=CC=C(C=C1)OCCCCCCOC(=O)C=C,,0,182.100700098,176.408561714,203.934823637,27.781871231158426,monomer,359.06597806255127,1.3594337188908756,364.4380000000002
39485,,C=CC(=O)OCCOC1=CC=CC=C1,,0,102.067157031,68.5210622919,124.15850006,14.558985711735474,monomer,183.3517348904448,1.3699791899684617,192.21400000000003
23663682,,C=CC(=O)OCCCS(=O)(=O)[O-],,0,114.906533847,76.8573362425,85.5721752207,13.698987148946284,monomer,161.71505678749668,1.3978801616951924,193.2
543284,,CCCCCCCCCCC(CCC)OC(=O)C=C,,0,165.790482914,122.244097365,153.617900174,21.815381578902826,monomer,305.2863131911048,1.329163145021408,268.441
58021564,,CCOP(=O)(COC(=O)C=C)OCC,,0,132.142612531,94.589976744,69.8774178203,14.651022628171658,monomer,202.73402803919564,1.3332654218083209,222.17699999999996
44457109,,CC(=O)OCC([C@@H]1[C@@H]([C@H]2[C@@H](O1)OC(O2)(C)C)OC(=O)C=C)OC(=O)CCC(=O)N3CCN(CC3)C4=C(C=C5C(=C4)N(C=C(C5=O)C(=O)O)C6CC6)F,,0,389.138651158,397.519425654,271.033997934,52.244597788511435,monomer,633.4674878683174,1.3860532360564448,729.7110000000004
129721060,,C=CC(=O)OC1=C(C=CC2=C1NC3=CC=CC=C23)CCO,,0,140.617369786,158.922617001,230.569247565,26.184694386924384,monomer,253.16058067852163,1.5009904838754438,281.31100000000004
543279,,CCCCCCCCCC(CC)OC(=O)C=C,,0,135.9090164,119.283806611,132.986746663,19.174092320022165,monomer,272.87145096696406,1.3231403254755536,240.38699999999997
54002635,,C=CC(=O)OCCCOC1=CC2=CC=CC=C2C=C1,,0,145.537231144,115.499877502,196.348445607,22.592515238390025,monomer,244.70755276541053,1.4388951082898624,256.301
125483581,,C=CC(=O)OCCOC(=O)C(Cl)Cl,,0,117.019966585,72.666558588,58.6613438256,12.267118982225176,monomer,178.93931927141,1.3145173755596946,227.043
17827951,,C=COC(=O)C=C,,0,77.851919026,51.5382573337,18.2001361094,7.290209217347656,monomer,97.29223227348383,1.3468619992541464,98.10099999999998
13587852,,C=CC(=O)OC1=C(C(=CC(=C1F)F)F)F,,0,127.661424061,68.1074189666,58.950686571,12.581846541634985,monomer,161.61902847918225,1.361898121326661,220.12099999999992
145740231,,CC(=O)NC1=CC=C(C=C1)C(=O)C=CC2=CC=C(C=C2)OC(=O)C=C,,0,225.404014202,376.729444542,85.7624456175,33.9785516993322,monomer,309.4668858944926,1.537914826726163,335.3590000000001
129854619,,CCCCCCCCCCCCCCOC(=O)CCOC(=O)C=C,,0,174.108805468,174.485193436,175.065627196,25.86611661077898,monomer,368.9421072393132,1.3223380985649569,340.5040000000001
132281623,,C=CC(=O)OC1CCC2C1C3CC2C(C3)OC=O,,0,124.551190116,105.248521296,129.513364452,17.748234648704948,monomer,235.2221007777493,1.3495410883082015,250.29399999999998
23437533,,C=CC(=O)OC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)O,,0,152.876069379,128.178420178,206.003581204,24.058186322959422,monomer,255.3049606068041,1.4493674469979736,304.32300000000004
6455702,,C=CC(=O)OCCN,,0,60.1347987835,44.2353649496,46.7954808792,7.46681240294558,monomer,115.7446252255872,1.2943543918345364,115.132
19779557,,C=CC(=O)OC1=CC=CS1,,0,141.965869958,67.1854270285,30.6020018983,11.842591022262472,monomer,130.36496317847758,1.4308135186585786,154.18999999999997
129721294,,C=CC(=O)OC1=CC=C(C=C1)C2C(CC2(C#N)C#N)(C#N)C#N,,0,127.72638588,141.790169741,211.955035321,23.7822426923263,monomer,271.6411703751966,1.4130375135519229,302.293
13932176,,CCCCCCC(COC(=O)C=C)O,,0,89.1227881539,106.419674802,93.7437775852,14.28926588719105,monomer,213.8783138466323,1.305787028118406,200.278
87149,,C=CC(=O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,81.263636018,104.757141942,115.030559186,14.870401696697417,monomer,271.9756164216807,1.2463517758149885,418.1489999999999
174079,,C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,179.67693024,274.098999724,206.106860814,32.594846661809534,monomer,604.4314171972592,1.2427532389431095,1018.2330000000012
124202872,,CO[13C](=O)C=C,,0,48.7001552204,32.1168975548,31.0298529062,5.5246670942652045,monomer,86.35864250247691,1.2916933282144172,87.08235484
163826037,,C=CC(=O)OC1CC2=CC=CC=C2C1,,0,114.034168599,85.6839393043,112.08485156,15.401477041736955,monomer,180.3008099040312,1.4016569057289905,188.22599999999997
5062351,,C=CC(=O)OCC(O)COC(=O)C=C,,0,91.4397577471,97.7239648977,70.1765957279,12.810089956455407,monomer,186.2768680337809,1.315594113076035,200.18999999999994
54152861,,C=CC(=O)OCCOCCOCCC#N,,0,96.109072472,75.6938427396,104.547419812,13.650298084625003,monomer,207.34294782420204,1.300924311886334,213.23299999999995
117666949,,CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC=C(C=C2)N3CCN([C@@H](C3)COC(=O)C=C)C)OC4=CC=CC(=C4)NC(=O)C=C,,0,404.253494034,326.425604762,357.233277592,53.737326666822206,monomer,542.7934660068083,1.4758843671642112,585.6650000000004
53426370,,C=CC(=O)OCCCCOC(=O)CCl,,0,111.225015851,60.1387786393,106.95561184,13.747560171475888,monomer,198.86053984274108,1.3174162679900288,220.652
22728782,,C=CC(=O)OCCN1CCOC1=O,,0,54.6228017496,77.7835820864,97.5467960395,11.358515091142934,monomer,168.19249294448954,1.3093974184562016,185.17899999999997
155432394,,CC(C)(CCOC(C)(C)CC(=O)ON1C(=O)CCC1=O)OC(=O)C=C,,0,160.431080049,151.794313709,167.359099729,23.689029695955995,monomer,338.48733114180425,1.321713212691727,355.3870000000001
121494101,,C=CC(=O)OCC1CC[C@H]2O[C@H]2C1,,0,109.225026861,72.2490787769,85.739999663,13.19901490064111,monomer,176.78680701233273,1.3454761142910805,182.219
18533710,,C=CC(=O)OCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,,0,223.270153813,148.540708378,205.879849338,28.534976852539508,monomer,290.3214977952693,1.471881346501413,307.34900000000005
129718202,,C=CC(=O)OC1=C(C(=C(C(=C1C2CCC2)C#N)C#N)C#N)C#N,,0,139.175526242,180.764716053,209.26974355,26.14027609384847,monomer,272.4415029878457,1.4588462508488746,302.293
21318160,,CCC(C)(C)C1=CC=C(C=C1)OC(=O)C=C,,0,96.8971850616,121.936434735,169.244484335,19.16908043936365,monomer,225.0524994711408,1.4003533585376735,218.29599999999996
909765,,CC1=CC(=O)OC2=C1C=CC(=C2CN3CCOCC3)OC(=O)C=C,,0,175.232833459,244.782928174,129.949537783,27.165482801341042,monomer,295.7132758420788,1.4363813021277252,329.3520000000001
86705072,,CC1(/C(=C/CCOC(=O)C=C)/OC(=O)O1)C,,0,109.355132413,58.009146752,136.273421014,14.998154848697359,monomer,209.7381303971865,1.3294175284467402,226.22799999999998
19033442,,C=CC(=O)OCCCCCCOC1=CC=CC=C1,,0,163.862240661,73.4553026005,158.887532427,19.57051141380947,monomer,251.5772041610419,1.361600220954955,248.322
9815589,,C=CC(=O)OCCCCOCC1CO1,,0,97.4146668673,71.1823669554,107.140269887,13.620017462134607,monomer,198.4877394888616,1.314840159223568,200.23399999999998
23132660,,CC(C)CC1(OCC(O1)COC(=O)C=C)C,,0,97.0228698845,106.257192794,122.313345918,16.08265494359462,monomer,228.08176815908985,1.324376494650427,228.28799999999995
19911713,,C=CC(=O)OC1=C(C(=C(C=C1)Cl)Cl)Cl,,0,183.167682366,129.017936118,28.3430832125,16.82038230252412,monomer,186.453961549308,1.4273947002640237,251.496
102246,,CCCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,0,160.705921959,191.529995987,187.749774272,26.672541068491192,monomer,425.21785473244046,1.2855387989408804,639.3240000000003
10176402,,C=CC(=O)OCCN1CCCCC1,,0,92.098953619,85.2780410316,95.0826901378,13.458119792353491,monomer,190.5223751810579,1.3250097218131986,183.25099999999995
129824099,,CC(C)(C(=O)OC12CC3CC(C1)CC(C3)(C2)OC(=O)C=C)Br,,0,171.48428423,148.088737519,147.452277379,23.068669504648643,monomer,302.48110457455226,1.3537164926073886,371.27099999999996
54500825,,CCCCCCCC(=O)OCCCCCCOC(=O)C=C,,0,142.212730365,151.696229974,153.824047627,22.115728647623133,monomer,317.7555377087556,1.319772214021158,298.42299999999994
133550465,,C[C@@]12CCC3C([C@H]1CC[C@H]2C(=O)COC(=O)C=C)CCC4=CC(=O)CC[C@@]34C,,0,189.215595481,198.390135339,229.014026697,30.457873315975657,monomer,378.7205433860686,1.3752929006346557,384.51600000000025
