id,smiles,chain_size,xx,yy,zz,static_polarizability
52550486,CCOC(=O)/C=C/C1=CC2=C(C=C1)OCCO2,1,197.338900359,313.717362623,215.753332425,242.26986513566666
59397901,CCOC(=O)/C=C/C1=CC(=O)N(C2=C1C=CC(=C2)OC)CC=O,1,336.836220597,244.565428174,430.447458857,337.28303587600004
91685004,CCOC(=O)/C=C/C1=CC(=C(C(=C1)I)OCC2=CC=C(C=C2)C)OC,2,778.430326706,929.334903067,872.548674922,860.1046348983333
68668326,CCOC(=O)/C=C/C1=C(C=C(C=C1)CO)F,1,197.756996773,232.139920048,222.187598205,217.36150500866665
123278350,CCOC(=O)C=C(C1=CC=NC=C1)C2=CC3=C(O2)C=CC(=C3)CC(=O)N[C@@H](C4=CC=CC=C4)C5=C(C=C(C=C5)C)C,1,615.593658783,564.943010024,735.851834408,638.7961677383333
90372317,CC(C)C1=CC=CC=C1C2=C(C3=C(S2)C=C(C=C3)O)OC4=CC=C(C=C4)/C=C/C(=O)OCCN5CCOCC5,1,660.825726233,547.895737736,676.770261012,628.4972416603333
3664250,C=CC(=O)OC1=CC2=CC=CC=C2C=C1,1,193.545863636,165.077665468,358.921900051,239.1818097183333
91895357,COC1=C(C=C(C=C1)/C=C/C(=O)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC,2,1127.09383656,880.064174862,956.776248109,987.9780865103334
68921639,CCOC1=C(C=CC=C1OC)C(C2=C(C=CC(=C2)Cl)N3C=CC=C3C=CC(=O)OC)O,1,498.599539817,384.187302231,486.115735199,456.3008590823333
86641940,CCOC(=O)/C=C/C1=NC=C(C=C1)OCC2=CC=CC=C2OC3=CC=CC=C3,2,819.667729504,918.424774334,782.577831837,840.223445225
13211091,CCOC(=O)C(=C)C1=CN=CC=C1,0,98.5217330956,96.5905420674,88.2985362187,94.47027046056667
5357283,COC1=C(C=CC(=C1)/C=C/C(=O)OC)O,0,212.862674143,20.80766591,142.727300162,125.46588007166667
133053476,CCCCOC(=O)/C=C/C1=C(C=CC(=C1)C(C)C)N2CCCCC2,2,826.034061116,662.758472074,777.746845034,755.5131260746666
66860637,CCOC(=O)/C=C/C1=C(N(N=C1C)C)N2C=CC3=C2C=C(C=C3)OCC4=CC=CC=C4,2,950.607270701,870.367213405,949.01304497,923.3291763586667
167531152,COC(=O)/C=C/C1=C(C=C(C=C1)C=O)C(F)(F)F,0,196.555275201,72.9721442693,115.452156302,128.32652525743333
118318656,C[C@H]1C[C@H](CC(C1)(C)C)N2C3=C(C=C(C=C3)/C=C/C(=O)OC)N=C2NC4=CC=C(C=C4)OC(F)(F)F,1,552.471125692,428.587533344,584.16218601,521.740281682
319957,COC(=O)C(=C(SC)SC)C#N,1,169.752993769,178.28129045,187.984745445,178.67300988800002
102246,CCCN(CCOC(=O)C=C)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0,180.350155542,172.811069863,186.542182641,179.90113601533335
86604643,CC1=CSC(=C1)/C=C(/C(=O)OC)\NC(=O)OCC2=CC=CC=C2,1,390.003461465,307.015428702,295.652384618,330.8904249283333
91685595,COC1=C(C=C(C=C1)/C=C/C(=O)OC)OCC2=CC=CC3=CC=CC=C32,2,835.794358345,911.743518907,698.538589154,815.3588221353333
1488226,CN(C)/C=C(\C(=O)OC)/S(=O)(=O)C,0,119.132308878,66.0674160049,103.17224393,96.1239896043
90469975,CCOC(=O)/C=C/C1=CON=C1,2,301.688044683,292.780491845,288.284581207,294.25103924499996
91684733,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2Cl)Cl,2,607.974960725,651.285508399,841.492211091,700.2508934049998
59242216,C[C@H](C(=O)NCC1CCCCC1)NC2=C(C=C(C=N2)/C=C/C(=O)OC)Cl,0,304.920906959,127.69302634,227.93959296,220.18450875300002
54519552,CCOC(=O)C=CC1=CC=C(C=C1)S(=O)(=O)C,2,514.53065765,538.532275074,470.806171908,507.95636821066665
2755679,COC(=O)C=CC1=CC(=CC=C1)Cl,0,153.467703804,78.3817629611,75.5350209379,102.46149590099999
91684676,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2F)I,2,697.56972031,751.767238642,637.932582318,695.7565137566667
91686128,C#CCOC(=O)/C=C/C1=CC(=C(C(=C1)Br)OCC2=C(C=C(C=C2)Cl)Cl)Cl,2,972.36055593,657.445345582,893.873742477,841.2265479963334
10176402,C=CC(=O)OCCN1CCCCC1,0,92.7278415626,84.7937324566,95.0074732117,90.84301574363333
59397475,C/C=C/C1=CC(=C(C=C1)OC(=O)/C=C/C2=CC=C(C=C2)O)OC,2,859.283083081,819.315332116,566.362452979,748.3202893920001
54171156,CCOC(=O)C(=CC(=O)C1=CC=C(C=C1)Cl)C(=O)C2=CC=CC=C2,2,870.178570775,783.912141254,564.003880815,739.3648642813332
22345479,CCOC(=O)/C=C/C1=CC(=C(C=C1)OC)Br,1,235.688523692,250.011456421,245.17147166,243.62381725766667
91684634,CC1=CC=CC=C1COC2=C(C=C(C=C2)/C=C/C(=O)OCC#C)I,0,262.589080652,217.675824272,177.874388946,219.37976462333336
91684602,C#CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CN=CC=C2)Cl,2,693.572839977,647.462401386,711.685600469,684.2402806106666
5376180,CCOC(=O)/C(=C/C1=CC(=CC=C1)Cl)/P(=O)(OCC)OCC,0,145.51886552,215.313139934,160.50215229,173.77805258133333
76312850,CC(C)C1=CC=C(C=C1)/C=C/C(=O)OCCC(C)CCC=C(C)C,2,779.317993084,795.980192722,721.128984704,765.4757235033334
49799764,CC1=NC=C(N1CCOC(=O)/C=C/C2=CC=C(C=C2)Br)[N+](=O)[O-],1,294.223488937,308.347536137,365.655506622,322.7421772320001
117622604,COC(=O)/C=C/C12CCC(C1)(CC2)OCC3=CC(=CC=C3)OC4=CC=CC=C4,2,828.774748109,933.559142731,777.237388222,846.5237596873334
86739388,CC(=C)P(=O)(O)O.COC(=O)C=C.C=CC(=O)OCCCO,0,146.376800432,110.904863246,156.189584026,137.82374923466668
85797728,CCOC(=O)C=CC1=CC2=C(C=C1N)OCO2,1,266.707910446,263.889492745,174.866929649,235.15477761333332
86730640,CC(C)(C)OC(=O)/C=C/C1=CC=C(C=C1)OC2=CSC3=C2C=CC(=C3)OC,2,763.379901852,944.340595948,910.15538838,872.6252953933332
91685631,COC1=C(C=C(C=C1)/C=C/C(=O)OCC=C)OCC2=CC=C(C=C2)Br,2,726.385690708,597.308805717,1017.60136268,780.431953035
131733911,CCOC(=O)/C=C/C1=C(C(=NC=N1)OCC2=NC(=C(C=C2)C3=C(C=CC(=C3)OC)F)CC(C)(C)C)C,2,1088.98295572,1114.6388895,1122.74768775,1108.7898443233335
5471365,CCOC(=O)/C(=C\NCC(C1=CC=CC=C1)O)/C2=NC3=CC=CC=C3N2,1,441.044880031,513.821189155,228.705624835,394.523898007
91684988,CC1=CC=CC=C1COC2=C(C=C(C=C2Cl)/C=C/C(=O)OCC#C)OC,2,647.059867006,833.31587353,952.56439416,810.9800448986666
134714917,C1=CC=C(C=C1)/C=C/COC(=O)/C=C\C2=CC=C(C=C2)O,1,369.604080776,289.896783322,306.215517828,321.905460642
69259653,CCOC(=O)C(=CNC1=CC(=C(C=C1)[N+](=O)[O-])C)C#N,0,154.011910882,54.8721466687,309.151777044,172.67861153156664
129767653,CCOC(=O)C=C(C1=C(OC=C1)COC)P(=O)(OCC)OCC,1,276.247257622,331.058929802,332.439723398,313.2486369406667
90147637,CCOC(=O)/C(=C/N(C)C)/C(=O)C1=NN2C=CC=CC2=N1,0,208.097191891,146.032903732,140.891223362,165.00710632833332
117819928,CC(C)(C)OC(=O)C(=C)C1=CC=CC=C1[N+](=O)[O-],2,455.008191042,545.963033164,515.050611754,505.3406119866666
6438898,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@@H]2[C@H]([C@@H](O[C@H]2OC[C@@H]([C@@H]([C@H](C=O)O)O)O)CO)O)O,0,178.201431131,224.351226964,271.481262665,224.67797358666667
53395491,COC(=O)C=CC1=CC=C(C=C1)CN2C=CN=C2,1,207.903049036,235.740899566,298.184365801,247.276104801
67417106,CC(=C)C(=O)OC(C)(C)C.CC(=O)OC1=CC=C(C=C1)C=C.C=CC(=O)OCC1=CC=CC=C1,0,305.724270074,335.258241183,217.834727568,286.2724129416667
54162406,CCOC(=O)C=CC1=CC2=C(C=N1)NC3=CC=CC=C32,0,208.768098921,120.106029375,209.204421461,179.35951658566668
23003539,COC(=O)/C=C/C1=C(C=C(C=C1)C(F)(F)F)N,1,161.986965507,255.450234509,199.991669807,205.80962327433335
137182979,CCOC(=O)C(=C(C1=CC(=C(C(=C1F)C#N)F)F)O)C=NC2CC2,1,340.218727812,368.36586262,253.293498221,320.62602955099993
28860,CC(COC(=O)C=C)([N+](=O)[O-])[N+](=O)[O-],2,285.158036049,320.243738584,339.261861245,314.88787862600003
75576563,CCOC(=O)C(=CN(C)C)C(=O)C1=CC(=C(C(=C1F)OC)F)F,0,152.169271569,117.100283169,219.188276698,162.81927714533333
91685111,COC1=C(C(=CC(=C1)/C=C/C(=O)OCC=C)Br)OCC2=CC=CC=C2Cl,0,326.044278826,227.309857954,118.070411701,223.808182827
5947002,C1=COC(=C1)/C=C/C(=O)OC2=CC=C(C=C2)C=O,2,539.098182128,569.394181458,440.611632416,516.3679986673334
58788916,CCOC(=O)/C=C/C1=CC(=C(C=C1)F)N(CC2=CC=CC=C2)CC3=CC=CC=C3,0,234.429682983,255.324489444,223.179223299,237.644465242
129774010,CCCCCCCCCCCCCCCCCCC(C(O)(O)OC(=O)C(=C)C)OC(=O)C(=C)C,2,1006.39200522,976.603332569,990.119653807,991.038330532
17139051,CN(C1=CC=CC=C1)C2=CC=C(C=C2)/C=C(\C#N)/C(=O)OC,2,888.158295003,633.092553531,665.105757865,728.7855354663334
145997477,CCCCOC(=O)/C=C/C1=C(C=CC(=C1)Cl)O,0,92.7498481246,119.539598246,216.175429888,142.82162541953332
88540130,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCOC(=O)C=C,0,415.073516653,379.79431339,443.063638061,412.64382270133336
66720782,CCOC(=O)/C=C/C1=CC=CN2C1=NC(=N2)C,1,289.78630669,219.490829147,230.048823025,246.44198628733332
5598931,C1=CC=C(C(=C1)/C=C/C(=O)[O-])C#N,0,143.697058266,145.894995336,25.054327507,104.88212703633332
68918165,CCOC(=O)C=CC1=C2C(=CS1)NC(=O)N(C2=O)C3=CC(=CC=C3)S(=O)(=O)N4CCCC5=CC=CC=C54,0,368.394662816,269.363540951,343.554441852,327.1042152063333
91684576,C=CCOC(=O)/C=C/C1=CC=C(C=C1)OCC2=CC(=CC=C2)Br,1,354.440965772,336.752644812,342.53441036,344.57600698133336
129871654,CN1C2=CC=CC=C2N3C1=NC(=C3C=CC(=O)OC)C4=CC=CC=C4,0,201.957642501,329.95033399,139.279234949,223.72907048000002
91686096,C#CCOC(=O)/C=C/C1=CC(=C(C(=C1)Br)OCC2=CC(=CC=C2)Br)Cl,1,443.765840794,512.842681122,248.14264155,401.5837211553333
10082262,COC1=CC=CC=C1C(C(=C)C(=O)OC)O,1,233.682928405,169.221287984,252.191696829,218.36530440599998
69792639,CCOC(=O)C=CC1=CC(=C(C=C1)OC)C2=CC3=C(C=C2OCCCCCCCC(=O)OC(C)(C)C)C(CCC3(C)C)(C)C,1,717.246154681,663.333892065,728.823557639,703.134534795
58826664,CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCC2)NC(=O)C3=CC4=C(C=C3)C(=C5N4CCOC6=C5C=CC(=C6)OC)C7CCCCC7,2,1824.66403806,1494.09527353,1595.96158413,1638.2402985733333
132471466,CCN1C(=NN=N1)S/C=C/C(=O)OCC,0,124.455859113,63.5807089985,138.842994143,108.95985408483334
86603734,CCOC(=O)/C=C/C1=CC(=C(N=C1)N[C@@H]2CCN(C2)CC3CCC3)Cl,1,309.767826339,412.308105948,404.920872508,375.66560159833335
91675687,COC1=C(C=C(C=C1)C2=CC=C(O2)/C=C/C(=O)OCC=C)[N+](=O)[O-],1,248.786112474,396.974747827,471.8421895,372.53434993366665
58800711,C=CC(=O)OCC1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3,1,316.055215442,542.299031855,454.46494742,437.60639823900004
15321490,CC1(CCCC1)OC(=O)C=C,2,279.734846648,289.526887549,357.451679699,308.90447129866664
129824099,CC(C)(C(=O)OC12CC3CC(C1)CC(C3)(C2)OC(=O)C=C)Br,0,171.554068756,146.137669854,149.157703933,155.61648084766668
133053467,CC(C)(C)OC(=O)/C=C/C1=C(C=CC(=C1)OC)N2CCOCC2,2,617.093043204,675.744490102,684.937233058,659.2582554546666
101446089,CCOC(=O)C(=C)C(CC1=CC=CC=C1)O,0,103.076190536,90.4059166112,135.623688264,109.70193180373333
69743991,COC(=O)C=CC1=CC(=C(C=C1)N)O,2,414.585865352,292.967385548,422.796807756,376.7833528853333
53395020,CC(C)OC1=NC(=CC(=N1)OCC2=CC=CC=C2C(=COC)C(=O)OC)C(F)(F)F,2,729.288486479,803.491504284,810.414238012,781.0647429250001
11970919,CCC1(COC(OC1)(C)C)COC(=O)C=C,2,428.327760179,410.454360324,445.77349857,428.18520635766663
5466827,CCN(CC)/C(=C\C1=CC=C(C=C1)[N+](=O)[O-])/C(=O)OCC,1,291.764061293,301.884384456,328.032403672,307.22694980700004
58566652,CCOC(=O)/C=C/C1=C(C=C(C=C1)O)C2=CC=CC=C2,1,319.493049234,249.966135018,319.760804482,296.40666291133334
117719349,CC1(CC2=C(C(N1)C3=C(C=C(C=C3F)/C=C/C(=O)OC)F)NC4=CC=CC=C24)C,1,424.477752583,425.115295177,474.058113958,441.217053906
7150695,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)/C=C/C2=CC3=C(C=C2)OCO3,0,168.537767882,327.276413511,138.008138885,211.27410675933334
2763888,CCOC(=O)C=C(N)NNC(=O)C1=CC=NC=C1,1,273.368436365,194.823883102,227.431717487,231.87467898466664
6365632,CCOC(=O)/C=C/C1=CN=CN1.Cl,0,141.974321041,154.923635665,22.4529239866,106.45029356420001
11218554,CC(C)(C)OC(=O)/C=C/C1=CC=C(C=C1)OC,2,512.799385272,429.809413693,546.799538615,496.46944586
133550465,C[C@@]12CCC3C([C@H]1CC[C@H]2C(=O)COC(=O)C=C)CCC4=CC(=O)CC[C@@]34C,0,188.834023046,200.623222731,227.679794855,205.71234687733332
86709730,C1COC(O1)COC(=O)C=CC2=CC=CO2,0,84.5117488459,73.3242521116,182.804909224,113.54697006049999
66839543,CN1C=CC(=N1)C(=C)C(=O)OCC2=CC=CC=C2,0,143.638701741,108.989269206,138.955648151,130.52787303266666
133053458,CC(C)OC1=CC(=C(C=C1)N2CCOCC2)/C=C/C(=O)OC(C)(C)C,1,468.524083169,287.274695889,346.749525652,367.51610157000005
91684902,C#CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)[N+](=O)[O-])Br,2,835.001891128,642.424112174,729.97940378,735.8018023606668
5902287,C1=CC=C(C=C1)COC(=O)/C=C/C2=CC=C(C=C2)Cl,1,312.256851766,319.962366897,224.261163197,285.49346062
105239,CN(CCOC(=O)C=C)S(=O)(=O)CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1,301.36554795,288.273398022,315.794472341,301.81113943766667
67272904,CCCCCCCNC(=O)N(C)C1=CC(=C(C=C1)C)C2=CC=C(C=C2)/C=C/C(=O)OCC,1,492.171828801,628.754300333,436.395055311,519.1070614816666
68826965,CCOC(=O)/C=C/C1=CC(=C(C=C1)O)F,1,216.753787223,134.387162634,235.008136649,195.38302883533333
10198998,CCOC(=O)/C=C/C1=CC=C(C=C1)CN2C=CN=C2,0,65.9141038121,204.580717242,196.306090119,155.60030372436665
11321531,COC(=O)C(=C)NC(=O)C(F)(F)F,1,125.971754345,120.915344645,115.642807685,120.843302225
17138280,COC(=O)/C(=C/NC1=CC=C(C=C1)F)/C#N,2,466.102632894,341.961310023,431.618657731,413.2275335493334
1591764,COC1=C(C=CC(=C1)/C=C(\C#N)/C2=CC=C(C=C2)Cl)OC(=O)/C=C/C3=CC(=CC=C3)[N+](=O)[O-],1,392.311208772,622.800209054,618.57614127,544.5625196986666
167312788,C=CC(=O)OCCOCCNC(=O)CCCN1C(=O)C=CC1=O,0,166.696927299,96.9257782251,166.001903011,143.20820284503336
91684635,CC1=CC=CC=C1COC2=C(C=C(C=C2)/C=C/C(=O)OCC#C)Br,1,346.207762943,373.857969859,376.114286842,365.3933398813333
117601001,CCOC(=O)C(=CN(C)C)C1=C(C=C(C=C1)C#N)F,0,144.651744333,117.160539266,195.001197747,152.27116044866668
107516,C=CC(=O)OCC(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0,128.929929466,82.1687303719,129.750169851,113.61627656296668
1185334,CC1=CC(=O)OC2=C1C=CC(=C2C(=O)C)OC(=O)/C=C/C3=CC=C(C=C3)OC,2,885.659154824,983.189452352,761.251778227,876.7001284676667
61165,COC(=O)C=CC1=CC=CO1,2,269.359529393,304.376548965,248.801715219,274.17926452566667
118274621,CCOC1=CC=C(C=C1)/C=C/C(=O)OC2=CC=C(C=C2)OCCCOC(=O)C=C,2,838.593010004,1002.35309015,761.207189522,867.384429892
6365615,COC(=O)/C=C/C1=CC=C(C=C1)N,0,231.587662949,104.875422551,13.7805675123,116.74788433743333
49799778,CC1=NC=C(N1CCOC(=O)/C=C/C2=CC=C(C=C2)Cl)[N+](=O)[O-],0,183.40298079,87.1958760332,268.860978593,179.81994513873335
91684519,C=CCOC(=O)/C=C/C1=CC=C(C=C1)OCC2=CC(=CC=C2)F,1,322.165840658,390.906935466,308.882415575,340.65173056633336
5376274,CCOC(=O)/C=C/C1=CC2=C(C=C1)OCO2,2,451.07615633,435.401399544,427.125282021,437.86761263166665
66876960,CN(C)C=C(C(=O)C1=CC=CC=C1Cl)C(=O)OC,1,300.465269019,192.634701208,290.597009339,261.232326522
146012536,CC1=CC(=CC(=C1C2=NC3=C(N2)C=C(C=C3)C4=NN=C(O4)C5=CC=C(C=C5)OC)C)/C=C\C(=O)OC,1,685.338125956,577.360401128,839.118175583,700.6055675556667
119030423,COC(=O)/C=C/SC1=C(C=C(C=C1)F)F,1,165.90463943,206.7126426,231.34088071,201.31938758
145708275,CC1=C(C=CC=N1)/C=C/C(=O)OC(C)(C)C,0,137.33120211,53.7424196493,205.442354635,132.1719921314333
75527599,COC(=O)/C(=C/NC1=CC=CC=C1)/S(=O)(=O)C2=CC=C(C=C2)Cl,0,342.516800054,128.101873051,136.280072704,202.2995819363333
86664856,CCOC(=O)C=CC1=C(N(C(=C1)C(=O)NC2=CC(=C(C(=C2)CCCCCCN3C(=O)C4=CC=CC=C4C3=O)OCCCCCCN5C(=O)C6=CC=CC=C6C5=O)CCCCCCN7C(=O)C8=CC=CC=C8C7=O)CC9=CC=CC=C9)C#CC(C1=CC=CC=C1)(C1=CC=CC=C1)O,0,658.565254092,1047.83570673,684.416886338,796.9392823866668
4616638,CCCCC(CC)COCCOCCOC(=O)C=C,1,280.052740863,246.950794124,269.073482825,265.3590059373333
12860205,C=CC(=O)OCC1CCC2C(C1)O2,0,74.7878606168,89.6708213629,91.1808559462,85.21317930863334
15078343,CCCC1=C(C=CC2=C1OC(=CC2=O)/C=C/C(=O)OCC)OCC3=CC=CC=C3,0,318.983205246,227.126357693,186.851466143,244.32034302733334
59180245,CCOC(=O)/C=C/C1=C(C[C@H]2[C@@H]1C2)Cl,2,415.67618918,390.927420273,424.4897116,410.364440351
118510503,COC(=O)/C=C/C1=CC(=CN=C1)F,1,172.667795048,132.023114078,176.2276366,160.30618190866664
91684864,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Br)Cl,0,171.751772585,206.755802204,272.932074839,217.146549876
11219800,CCOC(=O)C(=C(C1=CC=CC=C1)Cl)C(=O)OCC,2,505.524676519,572.044720716,576.338260551,551.3025525953334
91684784,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=C(C=C(C=C2)Cl)Cl)I,1,466.469457766,284.189647531,452.113532483,400.9242125933333
97687,C=CC(=O)OC1=CC=C(C=C1)[N+](=O)[O-],2,427.851202253,504.989011917,208.709205031,380.51647306700005
10583051,CCCCOC(=O)C(=C)CO,1,148.533673293,146.109696633,143.778798446,146.14072279066667
86655526,C1CC(=O)N(C1=O)OC(=O)C(=CC2=CC=CC=C2F)C#N,1,268.776361967,193.506087779,331.601651617,264.62803378766665
75096,C=CC(=O)OC(C(F)(F)F)C(F)(F)F,2,205.008352073,223.07428512,223.971074885,217.35123735933334
118677,C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2,638.499180975,649.684889256,623.944421429,637.3761638866667
165416521,CC(C)(C)OC(=O)/C=C/C1=CC=C(C=C1)C2=CC=CC=N2,2,941.193192947,617.606670197,553.603181091,704.1343480783333
163320625,COC1=C(C=CC(=C1)/C=C/C(=O)OC)OCC(CNC2=CC(=C(C=C2F)F)F)O,2,722.82823548,855.659238894,773.04065599,783.8427101213334
11008713,COC(=O)/C=C/C1=CC=C(C=C1)C=O,0,214.859885865,63.4117014713,81.1263247511,119.79930402913334
75527639,COC1=CC=C(C=C1)S(=O)(=O)/C(=C\NC2=CC=CC=C2)/C(=O)OC,2,793.67058376,669.504519092,811.242913013,758.1393386216668
168434153,CCOC(=O)/C(=C/C1=C(C(=CC=C1)OC)[N+](=O)[O-])/O,0,113.916665815,153.819386153,148.553328868,138.76312694533334
5524894,COC(=O)/C(=C/N1C2=CC=CC=C2N=N1)/NC(=O)C3=CC=CC=C3,2,670.655450004,596.071200228,774.468129147,680.398259793
91685566,C#CCOC(=O)/C=C/C1=CC(=CC=C1)OCC2=C(C=C(C=C2)F)Cl,1,213.483548911,401.395683502,445.769822768,353.54968506033333
24229251,COC(=O)/C=C/C1=CN=C2C(=C1)C=CN2,0,218.73794567,124.680916841,39.4819477326,127.63360341453334
15722986,C=CC(=O)OCCI,0,41.1014627967,77.4965985933,65.3861799245,61.328080438166666
134695129,COC(=O)C(=CSC1=CC=C(C=C1)Cl)SC2=CC=C(C=C2)Cl,1,296.750611573,343.79356179,478.975565674,373.17324634566666
58165347,CC(COC(C)COC(C)COC(=O)C=C)OC,0,127.194305838,96.4673302543,140.097786467,121.25314085309999
75527603,CCOC1=CC=C(C=C1)N/C=C(/C(=O)OC)\S(=O)(=O)C2=CC=C(C=C2)Cl,2,880.497136283,895.492275401,742.593078196,839.5274966266667
19023869,COCCOCCOCCOCCOCCOC(=O)C=C,1,287.72820195,240.60740509,279.732913499,269.356173513
91686046,CCOC(=O)/C=C/C1=CC(=C(C(=C1)Br)OCC2=CC=CC=C2C)Cl,0,110.683161843,266.007780038,281.797544064,219.4961619816667
91684722,C#CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)F)I,2,756.712984427,706.394449347,684.068590214,715.7253413293333
67066687,COC1=C(C=CC(=C1)[N+](=O)[O-])C=CC(=O)OC,0,69.2461214834,113.147303175,226.945904637,136.4464430984667
69530824,CCOC(=O)C=CC1=CC(=C(C(=C1)F)OCC2=CC=CC=C2)OC,1,380.322880196,221.522976903,447.240938247,349.69559844866666
156025504,CCOC(=O)/C=C(\C1=C(OC(=C1)Br)C)/P(=O)(OCC)OCC,0,164.511111117,152.258644658,193.264078034,170.01127793633336
24973690,CCOC(=O)C(=C)C12C(O1)CCCC2=O,1,213.419498863,192.439909636,183.593209906,196.484206135
66793255,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OC)\C2=CC3=C(C=C2)N(N=C3)C)/C4=CC=CC=C4Cl,2,1120.52714824,1024.84187407,1268.57930834,1137.9827768833334
5135059,CCOC(=O)C(=CNC1=CC=CC=C1)[N+](=O)[O-],1,270.227262452,290.537291982,149.962103658,236.90888603066665
132471604,CCOC(=O)/C=C/SC1=NN=NN1C2CCCCC2,0,150.377463019,114.432964516,160.61265924,141.80769559166666
66725971,CCOC(=O)/C(=C/N(C)C)/N1C=C(N=N1)C#N,2,425.86711117,478.356104314,436.91085176,447.0446890813334
23278669,CCOC(=O)/C=C\NC,2,239.252924608,237.432263752,220.651407523,232.445531961
18362117,CCC1=CC=C(C=C1)OC(=O)C=C,1,210.864895328,164.992307896,239.682979467,205.18006089699998
13555795,CCCCCCOC(=O)C(=C)CBr,0,82.9877058623,100.545506734,107.145316371,96.89284298910002
86617690,CCOC(=O)/C=C/C1=C(C=C(C=C1)OCCOC)OC2=CC=C(C=C2)N,1,396.243010203,379.751442053,383.947279391,386.64724388233327
86666593,CC1=CC(=C(C=C1OCC2=CC=CC=C2/C(=C\OC)/C(=O)OC)C)/C(=N\OC)/COC,2,1014.07939689,1008.07423453,898.678200703,973.6106107076666
68770745,C=CC(=O)OC(CC1(CC=C(C=C1)CC2=CC=CC=C2)CC3=CC=CC=C3)N,2,817.38004395,797.462151825,917.87870354,844.2402997716666
67272241,CC1=C(C=CC(=C1)/C=C/C(=O)OC)Br,1,241.780405466,223.582002105,187.075300772,217.4792361143333
86643209,CCOC(C)OC(=O)C=C.CC(=C)C(=O)OCC1CO1.CC(=C)C(=O)OCC1=CC=CC=C1,0,214.449511801,298.573496029,200.282772655,237.768593495
8068276,CCOC(=O)/C(=C/NC1=NC(=CS1)C)/C#N,2,479.227995671,422.847596293,395.701895484,432.59249581599994
75527601,COC1=CC=C(C=C1)N/C=C(/C(=O)OC)\S(=O)(=O)C2=CC=C(C=C2)Cl,2,873.126244951,790.103464046,925.33888288,862.8561972923334
69720840,COC(=O)C=C.C1CCC=CC1,0,79.5129007349,85.2279479015,81.4316420443,82.05749689356668
5712099,CCOC(=O)/C=C/C1=CC(=C(C=C1)OC)OC,0,121.581180548,57.8002448389,270.395167776,149.9255310543
91679384,CC1=C(C=CC(=C1)I)C2=CC=C(O2)/C=C/C(=O)OC,0,158.986634766,103.457631682,348.647839325,203.697368591
62012,CCCCCCCCC(C)OC(=O)C=C,0,129.625675615,86.1865435055,122.640693757,112.81763762583334
57581428,CCOC1=C(C=C(C=C1)C(=O)CCC(=O)NC2=NC3=C(C=CC(=C3)/C=C/C(=O)OC(C)(C)C)C(=C2)C4=CC=CC=C4)OCC,0,497.767268886,408.402592595,259.095140938,388.421667473
3083883,C=CC(=O)OC(C(C(C(C(C(C(C(C(C(CF)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,1,274.563684163,263.115178371,254.317310663,263.99872439899997
54494317,CCOC(=O)C(=C)CC1=CN=C(C=C1)NC(=O)OC(C)(C)C,1,314.777370712,356.987642167,289.549926539,320.43831313933333
20963,C=CC(=O)OCCBr,2,217.237238501,237.426159553,211.310257503,221.991218519
86750695,CC(C)(C)OC(=O)/C(=C/S(=O)(=O)C1=CC=C(C=C1)Br)/COCCOC,0,174.41355498,162.13047539,238.102725804,191.54891872466666
86658881,CC(C)(C)OC(=O)N/C(=C\C1=C(N=C(C=C1)C(F)(F)F)Cl)/C(=O)OC,1,301.220466483,308.42373443,322.399602404,310.68126777233334
91685615,COC1=C(C=C(C=C1)/C=C/C(=O)OC)OCC2=C(C=C(C=C2)Cl)Cl,2,825.073452939,672.415138739,783.513985402,760.33419236
