id_A,id_B,smiles_A,smiles_B,chain_size,xx,yy,zz,static_polarizability,type,static_polarizability_original
124202872,54156327,C=C[13C](=O)OC,C=CC(=O)ONC(C)=O,1,65.4923898819,100.864716686,102.724225962,0.11613121587776831,copoly,89.69377750996667
13550,81865,C=CC(=O)OCCC,C=CC(=O)OCC(F)(F)C(F)F,1,118.914613058,101.277072811,106.915866695,0.2448950279756955,copoly,109.03585085466666
17111,129677102,C=CC(=O)OCCN(C)C,C=CC(=O)OC[c-]1cccc1,1,141.260290159,178.974223615,165.837103488,0.5976462315706772,copoly,162.02387242066666
18469777,181508,C=CC(=O)OOC,C=CC(=O)ON1C(=O)CCC1=O,1,111.493954639,113.945111095,113.944623736,0.27213654370640616,copoly,113.12789649
129712170,2777443,C=CC(=O)On1ccnc1,C=CC(=O)OCc1cccc(C(F)(F)F)c1,1,103.299011081,195.657826442,157.140606641,0.5311316664255845,copoly,152.03248138799998
54550688,28860,C=CC(=O)OCC(C#N)CC,C=CC(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-],1,144.780878088,159.907881328,140.981849875,0.5079938675895742,copoly,148.55686976366667
18628414,23663682,C=CC(=O)OOOC(=O)C=C,C=CC(=O)OCCCS(=O)(=O)[O-],1,200.91176278,167.252300059,143.610731583,0.6546831895563088,copoly,170.59159814066666
21646008,21889445,C=CC(=O)OOCCC,C=CC(=O)OC1COC(=O)C1,1,150.952520395,98.6559731709,128.971318887,0.35911519252708424,copoly,126.19327081763332
129875431,129815894,C=CC(=O)ONCc1ccc[nH]1,C=CC(=O)OC(O)=C1C=CC=C1,1,111.689742947,218.166339461,153.143335076,0.5908288280811993,copoly,160.999805828
138402884,10193306,C=CC(=O)OCC/C=C\C,C=CC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,174.658866395,210.591468565,227.873318798,0.8795826483218616,copoly,204.3745512526667
15722986,19067483,C=CC(=O)OCCI,C=CC(=O)OCc1ccc([N+](=O)[O-])cc1,1,99.2673007196,182.328482104,214.23968376,0.6193128239949317,copoly,165.27848886119995
10920839,19768089,C=CC(=O)OCCCCCl,C=CC(=O)OC(C)C#N,1,109.482660242,101.646930384,154.916848635,0.33130285338649224,copoly,122.01547975366668
102811,7825,C=CC(=O)OCC(O)CC,C=CC(=O)OCCC#N,1,139.636817253,104.013366907,112.239937871,0.3087653501225861,copoly,118.630040677
10920839,22065604,C=CC(=O)OCCCCCl,C=CC(=O)OCCCOC,1,141.297836374,106.874365695,152.465526148,0.4080630874451292,copoly,133.54590940566666
543187,22034164,C=CC(=O)OC(C)OC(=O)CC,C=CC(=O)Oc1ccc2ccccc2n1,1,196.360691152,245.141729611,127.96820528,0.7827138490980514,copoly,189.82354201433336
7827,86736826,C=CC(=O)OCCOCC,C=CC(=O)OOC(C)(N)CC,1,124.383088243,138.624837608,145.462415321,0.42544414556300614,copoly,136.15678039066665
181750,10193306,C=CC(=O)OCC(Cl)(Cl)Cl,C=CC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,167.58498267,242.198261281,213.669480631,0.9025035026174906,copoly,207.81757486066667
13550,13165,C=CC(=O)OCCC,C=CC(=O)OCCO,1,106.008378914,93.8625955425,105.372121219,0.19637643040446717,copoly,101.7476985585
10920839,15012035,C=CC(=O)OCCCCCl,C=CC(=O)O[C@@H]1CC(=O)N(C)C1=O,1,132.255788359,151.238556794,151.9724895,0.4853510533686083,copoly,145.15561155100002
22065604,21496309,C=CC(=O)OCCCOC,C=CC(=O)OCc1cccs1,1,113.683467003,161.736596288,156.101864344,0.47659705792118745,copoly,143.840642545
19779557,81865,C=CC(=O)Oc1cccs1,C=CC(=O)OCC(F)(F)C(F)F,1,146.829247364,94.4598654448,142.258476047,0.37013899912540515,copoly,127.84919628526666
57276811,19779557,C=CC(=O)OCCNCCO,C=CC(=O)Oc1cccs1,1,155.196200801,147.099398321,126.749434517,0.4711006752014445,copoly,143.015011213
57276811,7825,C=CC(=O)OCCNCCO,C=CC(=O)OCCC#N,1,141.550795348,115.773925594,109.363568516,0.3327271591247076,copoly,122.22942981933332
90558,53766210,C=CC(=O)OCCC(=O)O,C=CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1,148.246584254,151.01511335,127.33751316,0.465673241242861,copoly,142.19973692133334
10920839,76709,C=CC(=O)OCCCCCl,C=CC(=O)Oc1ccc(O)cc1,1,198.017634946,157.291522719,105.639922498,0.5418977502024642,copoly,153.64969338766664
87061321,17768051,C=CC(=O)OCCC/C=C/C,C=CC(=O)On1cccn1,1,137.496726053,137.680873994,152.584195699,0.4682530900436641,copoly,142.58726524866665
18469777,7827,C=CC(=O)OOC,C=CC(=O)OCCOCC,1,101.95236476,103.893546239,114.796743915,0.23054901567732866,copoly,106.88088497133332
13323808,28860,C=CC(=O)ON,C=CC(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-],1,111.667973555,117.010156316,102.231700364,0.2533325199799148,copoly,110.303276745
18628414,11378874,C=CC(=O)OOOC(=O)C=C,C=CC(=O)OCOP(=O)(O)O,1,135.429774733,139.318801149,102.378277235,0.3558909848705487,copoly,125.70895103899998
12141271,181750,C=CC(=O)OC/C=C/CCC,C=CC(=O)OCC(Cl)(Cl)Cl,1,147.637531069,156.317547777,153.874038603,0.534974357770182,copoly,152.60970581633333
57119052,86713021,C=CC(=O)OS(C)(=O)=O,C=CC(=O)OCCSSCCO,1,128.29168368,173.009533314,138.460834167,0.4948824074880218,copoly,146.587350387
18546000,16205176,C=CC(=O)Oc1ccc(F)cc1,C=CC(=O)OC(C)(C)C(=O)OC,1,176.33303969,167.379188126,119.388708545,0.5466728537156382,copoly,154.366978787
75617,22034164,C=CC(=O)OCc1ccccc1,C=CC(=O)Oc1ccc2ccccc2n1,1,129.995958754,230.030455014,255.444637427,0.8847916700764991,copoly,205.157017065
124202872,137333506,C=C[13C](=O)OC,C=CC(=O)OOC(=O)C1=CS1(=O)=O,1,142.743870205,113.086658472,108.014655011,0.32641812957000516,copoly,121.281727896
18426508,131740479,C=CC(=O)OCCS(C)(=O)=O,C=CC(=O)OCCOCCN,1,140.399866292,132.479807235,154.880055802,0.46824850453507616,copoly,142.586576443
2778248,12191274,C=CC(=O)OC(C)(C(F)(F)F)C(F)(F)F,C=CC(=O)Oc1ccc(C=O)cc1OC,1,201.070352486,166.690417729,144.276604781,0.6552658722757971,copoly,170.67912499866665
83092,85486,C=CC(=O)OC(F)(C(F)(F)F)C(F)(F)F,C=CC(=O)OCC(F)([N+](=O)[O-])[N+](=O)[O-],1,128.770308908,124.297979431,130.297288917,0.3697351039996756,copoly,127.788525752
13323808,543932,C=CC(=O)ON,C=CC(=O)OCCC1CC1=C,1,132.14084487,97.2719924095,111.331951924,0.27515690915891944,copoly,113.58159640116666
86736826,137333506,C=CC(=O)OOC(C)(N)CC,C=CC(=O)OOC(=O)C1=CS1(=O)=O,1,158.872115457,184.874670587,126.880372647,0.563374011870311,copoly,156.87571956366668
13323808,67744,C=CC(=O)ON,C=CC(=O)OCC(F)(F)C(F)(F)F,1,100.015643851,80.364163323,82.5226061349,0.10241980760279279,copoly,87.63413776963334
44607774,59502637,C=CC(=O)OCC(C#N)OCC,C=CC(=O)Oc1nc2ccccc2[nH]1,1,96.8012936835,246.655644727,183.002119633,0.6872684891095813,copoly,175.48635268116666
67744,129677092,C=CC(=O)OCC(F)(F)C(F)(F)F,C=CC(=O)OCC[c-]1cccc1,1,142.027863917,145.952130584,151.0777783,0.4933195697509025,copoly,146.35259093366665
90558,3016480,C=CC(=O)OCCC(=O)O,C=CC(=O)OCc1ccccc1[N+](=O)[O-],1,117.349917999,176.336727262,167.703347394,0.5428761626035852,copoly,153.79666421833335
13165,90732367,C=CC(=O)OCCO,C=CC(=O)Oc1c(C)cccc1C,1,136.355823509,117.931368964,176.218001045,0.47434086131355024,copoly,143.50173117266667
129677102,12191274,C=CC(=O)OC[c-]1cccc1,C=CC(=O)Oc1ccc(C=O)cc1OC,1,211.33404328,211.895485365,192.990856436,0.8864544888442702,copoly,205.406795027
53766210,18629896,C=CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],C=CC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,233.622731536,174.862282824,181.479132364,0.8281902534656378,copoly,196.6547155746667
10920839,75588,C=CC(=O)OCCCCCl,C=CC(=O)OCCCCO,1,136.434885227,130.326518819,134.758281393,0.41002020569176456,copoly,133.83989514633333
19028358,80995,C=CC(=O)OCC(C)Cl,C=CC(=O)OCCN1CC1,1,109.889526371,120.009339014,153.040092084,0.368788408005033,copoly,127.64631915633332
21646008,137331643,C=CC(=O)OOCCC,C=CC(=O)OP(OC(=O)C=C)OC(=O)C=C,1,164.614589211,181.231083805,148.267764097,0.615491532877759,copoly,164.70447903766666
