,y,pred
1934,0.49616447,0.50966775
1935,0.49633253,0.47367108
1936,0.49633554,0.48917508
1937,0.49652952,0.50852835
1938,0.49673423,0.52770865
1939,0.49680585,0.46773928
1940,0.49705675,0.48183775
1941,0.49714106,0.5128329
1942,0.49729952,0.52198386
1943,0.49774015,0.50333035
1944,0.49775293,0.50625074
1945,0.49775624,0.5136186
1946,0.49775907,0.535648
1947,0.49780673,0.46095338
1948,0.49846178,0.51992774
1949,0.4985182,0.52633
1950,0.49856007,0.50758284
1951,0.49856886,0.5051172
1952,0.49869293,0.49904346
1953,0.498822,0.4988752
1954,0.49882486,0.5086727
1955,0.4988867,0.50402284
1956,0.49902576,0.5120981
1957,0.4993687,0.51813203
1958,0.49940658,0.5183077
1959,0.499441,0.5085994
1960,0.49958336,0.5022988
1961,0.49960998,0.53842187
1962,0.5000091,0.49517828
1963,0.50015116,0.5221392
1964,0.50028163,0.49991447
1965,0.50046694,0.50803256
1966,0.5006115,0.51076925
1967,0.50070417,0.51092476
1968,0.5007319,0.49082035
1969,0.5007369,0.50636125
1970,0.50081694,0.48530257
1971,0.50083977,0.4909718
1972,0.50089705,0.5248434
1973,0.5010402,0.53223383
1974,0.5011467,0.49646807
1975,0.50137544,0.5466417
1976,0.5013817,0.48727557
1977,0.5015651,0.49556845
1978,0.5016392,0.490378
1979,0.5018825,0.5461074
1980,0.5022074,0.5039301
1981,0.50224733,0.52441275
1982,0.5023882,0.5067706
1983,0.5024076,0.42610422
1984,0.5026896,0.5188788
1985,0.50285435,0.5095164
1986,0.502906,0.47784317
1987,0.5029475,0.50136304
1988,0.50302345,0.5115479
1989,0.503045,0.48361784
1990,0.5030625,0.5168333
1991,0.50312704,0.5233983
1992,0.5033237,0.48204166
1993,0.5034098,0.5032309
1994,0.5035742,0.49083567
1995,0.503587,0.50187933
1996,0.5035903,0.5242246
1997,0.5035982,0.518862
1998,0.5036921,0.5010166
1999,0.5037816,0.5186953
2000,0.5037919,0.60119987
2001,0.50408906,0.5256894
2002,0.5042009,0.47634348
2003,0.5042032,0.51783216
2004,0.5042274,0.49769044
2005,0.50422996,0.5295809
2006,0.5042706,0.5099251
2007,0.50430906,0.4860491
2008,0.5045833,0.4985529
2009,0.50461006,0.50723696
2010,0.5047097,0.5088743
2011,0.504919,0.5031972
2012,0.5050438,0.49939966
2013,0.505044,0.4893435
2014,0.50509137,0.48763037
2015,0.505769,0.5220677
2016,0.5057771,0.5064641
2017,0.5057837,0.4720668
2018,0.5058304,0.52766824
2019,0.5059801,0.47530097
2020,0.5060714,0.5258953
2021,0.5061229,0.51856
2022,0.5061685,0.5498372
2023,0.50632524,0.5020972
2024,0.5065574,0.53827405
2025,0.5067695,0.49458444
2026,0.50677407,0.46927217
2027,0.50691694,0.5000056
2028,0.5070477,0.4902161
2029,0.5072198,0.4916187
2030,0.50728154,0.5154813
2031,0.50729156,0.47363248
2032,0.5073292,0.5185675
2033,0.507522,0.4921294
2034,0.507595,0.50920415
2035,0.50762343,0.504151
2036,0.5076834,0.52790284
2037,0.5077729,0.5029913
2038,0.5083325,0.52449846
2039,0.50833285,0.5256429
2040,0.50841963,0.49679714
2041,0.50843275,0.5256628
2042,0.5084971,0.5069108
2043,0.50855803,0.49584544
2044,0.5086199,0.5368105
2045,0.50893664,0.532095
2046,0.50918126,0.5174346
2047,0.5091958,0.4877803
2048,0.5093087,0.5074576
2049,0.5094542,0.5168658
2050,0.5095647,0.5459386
2051,0.5095681,0.5224265
2052,0.5096166,0.521798
2053,0.50976884,0.5260784
2054,0.51015174,0.5536472
2055,0.51032853,0.5024601
2056,0.5103351,0.48809975
2057,0.5105009,0.47860023
2058,0.5106562,0.547289
2059,0.5108773,0.50611615
2060,0.51094186,0.5056181
2061,0.5109765,0.52565753
2062,0.5111533,0.5012082
2063,0.51144016,0.53298885
2064,0.51153666,0.5282862
2065,0.5117121,0.48137286
2066,0.5118422,0.5145308
2067,0.5118448,0.5174822
2068,0.5118752,0.48688295
2069,0.5119313,0.53381944
2070,0.51220834,0.5078632
2071,0.5124277,0.508265
2072,0.5125295,0.5110837
2073,0.51256025,0.5557848
2074,0.5126141,0.5376238
2075,0.51273024,0.51569736
2076,0.5130406,0.5014776
2077,0.5130411,0.5231964
2078,0.5130788,0.53475785
2079,0.51337284,0.5383942
2080,0.5135277,0.46376047
2081,0.5136692,0.49408093
2082,0.5137886,0.53466797
2083,0.51379347,0.54591304
2084,0.5139079,0.53652954
2085,0.5139563,0.5319108
2086,0.5140518,0.49231404
2087,0.51407975,0.5175719
2088,0.5141186,0.5330692
2089,0.5143206,0.5124029
2090,0.5146112,0.5314271
2091,0.51472926,0.5197823
2092,0.51474154,0.5242312
2093,0.5149726,0.5273621
2094,0.51502585,0.506878
2095,0.51503795,0.49124894
2096,0.5150751,0.5424994
2097,0.5151382,0.5145925
2098,0.5151417,0.51274306
2099,0.5152928,0.54712486
2100,0.5156574,0.49925846
2101,0.51569,0.505818
2102,0.5159475,0.5231786
2103,0.51603544,0.5144459
2104,0.5160976,0.51199627
2105,0.5162574,0.5100118
2106,0.51634485,0.52395916
2107,0.5163607,0.53633124
2108,0.5165788,0.5382951
2109,0.5167156,0.51661676
2110,0.5175001,0.5016792
2111,0.51768816,0.54027665
2112,0.5177467,0.54354286
2113,0.5178984,0.5431561
2114,0.5179382,0.5593567
2115,0.51802456,0.53869176
2116,0.5180418,0.58036226
2117,0.51814187,0.50272906
2118,0.5181914,0.5621644
2119,0.51827055,0.5401424
2120,0.51831675,0.5493735
2121,0.5183424,0.5335278
2122,0.5185913,0.53539497
2123,0.5187362,0.5036974
2124,0.5188033,0.52914727
2125,0.5188108,0.5463296
2126,0.51895344,0.5133176
2127,0.51905817,0.5049673
2128,0.5192103,0.52210826
2129,0.51933306,0.5232081
2130,0.5193339,0.49625507
2131,0.5195519,0.5585838
2132,0.51971096,0.5355245
2133,0.5197444,0.5354868
2134,0.519891,0.5576762
2135,0.5198962,0.50034505
2136,0.5199611,0.54242784
2137,0.52004266,0.5454161
2138,0.52009815,0.54087913
2139,0.52016497,0.5576553
2140,0.5202554,0.5380275
2141,0.52030224,0.5273974
2142,0.52030414,0.54393816
2143,0.5204397,0.5382058
2144,0.52046245,0.5033567
2145,0.5206499,0.5399971
2146,0.5206784,0.5270188
2147,0.5208152,0.52117217
2148,0.5209645,0.5190215
2149,0.52129483,0.5197094
2150,0.52135336,0.54033697
2151,0.5215487,0.53581357
2152,0.521615,0.5282025
2153,0.5220258,0.5211606
2154,0.5220396,0.5336258
2155,0.5221759,0.5131447
2156,0.52241063,0.500023
2157,0.52244854,0.5186585
2158,0.52249396,0.5329615
2159,0.522851,0.46216044
2160,0.5231678,0.55371773
2161,0.52327824,0.5009661
2162,0.5233934,0.52693427
2163,0.5235872,0.52903736
2164,0.5237305,0.5455905
2165,0.52378416,0.53816825
2166,0.5238172,0.5144171
2167,0.52405137,0.51380014
2168,0.52413994,0.5483248
2169,0.52417386,0.5627314
2170,0.5243212,0.501988
2171,0.5243806,0.5080434
2172,0.5244489,0.54569924
2173,0.52460647,0.5310817
2174,0.52463746,0.55475545
2175,0.5248696,0.5208689
2176,0.5248859,0.5081724
2177,0.5249572,0.5011446
2178,0.5250542,0.55680543
2179,0.52506363,0.5228842
2180,0.52516407,0.5380355
2181,0.5255869,0.55867594
2182,0.5256239,0.52132154
2183,0.52578795,0.54394823
2184,0.5260079,0.5242878
2185,0.5260692,0.5472378
2186,0.5265166,0.5066831
2187,0.5265488,0.53987837
2188,0.5266833,0.50910604
2189,0.5268283,0.52747667
2190,0.527056,0.53733146
2191,0.527071,0.5256809
2192,0.527131,0.52432966
2193,0.52732,0.52030563
2194,0.52740765,0.565848
2195,0.5274177,0.5228658
2196,0.5275225,0.52506775
2197,0.52764475,0.56105685
2198,0.527678,0.5280535
2199,0.5277473,0.5400417
2200,0.5277586,0.56010616
2201,0.5277847,0.5287684
2202,0.52785414,0.54359037
2203,0.52790684,0.5176594
2204,0.5279134,0.5461126
2205,0.5279217,0.535555
2206,0.52801186,0.6139455
2207,0.5281645,0.49228173
2208,0.5283834,0.50662553
2209,0.5284594,0.50425494
2210,0.52847946,0.53705615
2211,0.5284958,0.5348743
2212,0.52850676,0.55122757
2213,0.5285209,0.5264897
2214,0.5286419,0.5108111
2215,0.5286491,0.53485775
2216,0.52872723,0.5221654
2217,0.52888256,0.583129
2218,0.52900726,0.54937434
2219,0.52923536,0.57218134
2220,0.5293432,0.56181586
2221,0.5294601,0.5156209
2222,0.52948743,0.53815347
2223,0.5294916,0.54268324
2224,0.5295107,0.50246006
2225,0.5296031,0.53807414
2226,0.52967995,0.54870677
2227,0.52974373,0.51584405
2228,0.5302731,0.5831761
2229,0.5305701,0.5232994
2230,0.5305911,0.5502775
2231,0.5307263,0.51244164
2232,0.5308688,0.51633346
2233,0.53105485,0.53311694
2234,0.53112394,0.5617603
2235,0.5316935,0.53619856
2236,0.5317227,0.58494973
2237,0.53180903,0.5472106
2238,0.5318239,0.5206156
2239,0.53183657,0.5021322
2240,0.5319696,0.5111753
2241,0.5321314,0.5249844
2242,0.5321593,0.55259037
2243,0.5323923,0.5680492
2244,0.53257084,0.5012037
2245,0.5326127,0.54299873
2246,0.5326506,0.56690043
2247,0.5327168,0.53875375
2248,0.5331672,0.5523271
2249,0.5334359,0.5171752
2250,0.53361464,0.55789983
2251,0.5336659,0.53407854
2252,0.5338322,0.53060067
2253,0.5338352,0.5643204
2254,0.5339597,0.5455558
2255,0.53398323,0.5278449
2256,0.53399545,0.5303993
2257,0.53409934,0.550291
2258,0.5343094,0.5484912
2259,0.5343741,0.5375625
2260,0.53446656,0.5534617
2261,0.53452396,0.54305387
2262,0.5345803,0.55935746
2263,0.5346304,0.5207297
2264,0.5346326,0.53464234
2265,0.53484666,0.5341997
2266,0.53497475,0.5332056
2267,0.5350928,0.515938
2268,0.53531295,0.6392198
2269,0.5353363,0.5280455
2270,0.5353858,0.53872854
2271,0.53538746,0.5536478
2272,0.5356181,0.510078
2273,0.5359588,0.5338156
2274,0.5359926,0.5468228
2275,0.5360554,0.5261478
2276,0.5362279,0.5852879
2277,0.53626204,0.5843206
2278,0.5363518,0.54004264
2279,0.5364427,0.51472235
2280,0.5364689,0.54021585
2281,0.5367213,0.5475133
2282,0.53677523,0.5071994
2283,0.5367975,0.5509482
2284,0.5368147,0.49878109
2285,0.53683794,0.54614824
2286,0.53691626,0.5349954
2287,0.53696537,0.5156764
2288,0.5370901,0.5135616
2289,0.53715247,0.6058552
2290,0.5373598,0.5039401
2291,0.5374224,0.5539865
2292,0.53745496,0.56558156
2293,0.5376235,0.54350513
2294,0.5376839,0.5339206
2295,0.53781885,0.5390889
2296,0.53811544,0.55023557
2297,0.5381396,0.53455544
2298,0.5381853,0.54166555
2299,0.5382198,0.5157548
2300,0.53824115,0.540383
2301,0.5382993,0.50151813
2302,0.53840894,0.53443754
2303,0.5384656,0.5404009
2304,0.538572,0.57198733
2305,0.5385801,0.53266567
2306,0.5387525,0.5345329
2307,0.53877753,0.57338756
2308,0.5388509,0.5538009
2309,0.53887206,0.5476811
2310,0.5393093,0.53272176
2311,0.5394401,0.5557979
2312,0.53944796,0.5424709
2313,0.53947914,0.5601171
2314,0.5395817,0.55989647
2315,0.5400398,0.5708305
2316,0.540183,0.56773657
2317,0.54020154,0.53441054
2318,0.54030406,0.53772056
2319,0.5404699,0.4989963
2320,0.540518,0.56867474
2321,0.54106045,0.55324674
2322,0.54108214,0.5134338
2323,0.54114765,0.5567981
2324,0.54115623,0.53843594
2325,0.5417709,0.5217581
2326,0.5419076,0.5457661
2327,0.54202056,0.5444977
2328,0.5420583,0.5401655
2329,0.5422477,0.52002794
2330,0.54229945,0.53390986
2331,0.5424478,0.5260122
2332,0.5424709,0.56806743
2333,0.5425532,0.5779146
2334,0.5426723,0.5325863
2335,0.5427178,0.5129623
2336,0.543162,0.5586835
2337,0.5431638,0.53943914
2338,0.5431938,0.5515153
2339,0.5432067,0.5237648
2340,0.5433868,0.56742275
2341,0.5435754,0.5888165
2342,0.5435983,0.5323372
2343,0.54366297,0.5543122
2344,0.5437302,0.5533453
2345,0.54392815,0.5394387
2346,0.54424334,0.5098851
2347,0.54459196,0.5506207
2348,0.5445964,0.5431467
2349,0.5452848,0.5842829
2350,0.5453094,0.55511844
2351,0.54535115,0.50022125
2352,0.54538846,0.53865814
2353,0.5454121,0.5822731
2354,0.5454474,0.5167175
2355,0.5455002,0.55258983
2356,0.5455034,0.5546124
2357,0.54579556,0.55205685
2358,0.54584205,0.5437435
2359,0.54589385,0.4919215
2360,0.5459457,0.5490569
2361,0.54602873,0.5682135
2362,0.54635525,0.5381299
2363,0.54641306,0.50798434
2364,0.5465239,0.5350824
2365,0.54665256,0.5771348
2366,0.5466759,0.50590783
2367,0.5467278,0.542436
2368,0.5470523,0.5530775
2369,0.54707867,0.5666157
2370,0.5471679,0.5543332
2371,0.5472628,0.53957427
2372,0.547956,0.5399949
2373,0.5482732,0.5006106
2374,0.54845136,0.5948763
2375,0.54845995,0.58115935
2376,0.54863113,0.6060043
2377,0.54867554,0.5461869
2378,0.54869527,0.55167425
2379,0.5493148,0.5782838
2380,0.54933167,0.5450961
2381,0.54951274,0.54242224
2382,0.5495889,0.54298776
2383,0.55020654,0.54425406
2384,0.5503099,0.5819254
2385,0.550348,0.5268547
2386,0.55102634,0.5759411
2387,0.55126977,0.582427
2388,0.55145556,0.57487726
2389,0.5515901,0.55671585
2390,0.551749,0.55752707
2391,0.55205226,0.554259
2392,0.5520574,0.5860565
2393,0.5523274,0.5320396
2394,0.55270904,0.56537306
2395,0.5527734,0.5638632
2396,0.55278784,0.49199063
2397,0.55295503,0.6010304
2398,0.5530094,0.5915061
2399,0.5530153,0.5554492
2400,0.5532571,0.5745829
2401,0.55355614,0.5610485
2402,0.5536079,0.5250572
2403,0.55389494,0.54844975
2404,0.55397916,0.54093945
2405,0.5542173,0.5305234
2406,0.5542916,0.55374706
2407,0.5542992,0.5364667
2408,0.55456823,0.51704836
2409,0.5545992,0.5730493
2410,0.5546567,0.56357235
2411,0.55469906,0.48903942
2412,0.5547724,0.55926776
2413,0.5549355,0.53780764
2414,0.55502695,0.5986383
2415,0.55527675,0.5398246
2416,0.5558083,0.5561478
2417,0.55603534,0.5687107
2418,0.55605483,0.55675083
2419,0.55614036,0.5540964
2420,0.55619556,0.5421893
2421,0.55622673,0.552118
2422,0.5562911,0.58869165
2423,0.55635536,0.56481355
2424,0.5563686,0.57231677
2425,0.5564071,0.5505281
2426,0.55665976,0.5822672
2427,0.55667084,0.5557334
2428,0.5568806,0.56309426
2429,0.5569944,0.59121346
2430,0.55714744,0.5780647
2431,0.55723447,0.56245506
2432,0.55737555,0.561128
2433,0.5573827,0.5485187
2434,0.55738527,0.6384039
2435,0.55771184,0.58945113
2436,0.5577772,0.57125413
2437,0.55783,0.61101
2438,0.5578847,0.570755
2439,0.5582924,0.5246979
2440,0.5583485,0.54000187
2441,0.5585049,0.54632413
2442,0.55890435,0.54112625
2443,0.5590345,0.5919075
2444,0.5591107,0.5521711
2445,0.5592405,0.56062984
2446,0.55924916,0.5812768
2447,0.5595106,0.578436
2448,0.5597619,0.5596348
2449,0.5597747,0.5489902
2450,0.5598677,0.58114386
2451,0.56000406,0.5703259
2452,0.5600836,0.57160926
2453,0.5601293,0.5503571
2454,0.5607109,0.5421139
2455,0.5607612,0.54359674
2456,0.56079,0.57820934
2457,0.5608889,0.5561242
2458,0.5612391,0.60018474
2459,0.56125927,0.5732181
2460,0.5613166,0.5580013
2461,0.5613472,0.5802005
2462,0.5614209,0.57645905
2463,0.56142193,0.57645226
2464,0.5614926,0.55544657
2465,0.5615578,0.5909932
2466,0.5617204,0.56772244
2467,0.5617664,0.559058
2468,0.56204903,0.5971559
2469,0.56206435,0.54105055
2470,0.5624493,0.5510678
2471,0.5625087,0.5611998
2472,0.56265795,0.59832996
2473,0.5628065,0.6108952
2474,0.5629262,0.5884719
2475,0.56323594,0.537586
2476,0.56328773,0.5578142
2477,0.5633157,0.55424017
2478,0.5634805,0.5510523
2479,0.563592,0.56968546
2480,0.5636019,0.5642592
2481,0.5638474,0.5789345
2482,0.5640392,0.59380186
2483,0.56417483,0.5965014
2484,0.564356,0.6086538
2485,0.5645533,0.5737079
2486,0.56458026,0.5439373
2487,0.56477773,0.53483605
2488,0.56482685,0.537988
2489,0.5650657,0.5714265
2490,0.56514406,0.5743606
2491,0.56519365,0.5798092
2492,0.5652452,0.61608696
2493,0.56526655,0.5552217
2494,0.5654273,0.57377905
2495,0.56550854,0.55316454
2496,0.5657761,0.55613285
2497,0.5658753,0.5972852
2498,0.56594557,0.6036195
2499,0.5659549,0.5284922
2500,0.5659551,0.581399
2501,0.5661017,0.57929456
2502,0.56623036,0.57508034
2503,0.5662929,0.5627778
2504,0.56636804,0.56671345
2505,0.5664165,0.5668006
2506,0.5664771,0.5959059
2507,0.5665085,0.5842281
2508,0.566655,0.609389
2509,0.5667262,0.44154
2510,0.566888,0.5497384
2511,0.5669847,0.61046976
2512,0.5671343,0.5605089
2513,0.5677174,0.5850788
2514,0.56784,0.59436625
2515,0.5678732,0.595958
2516,0.5679566,0.65608007
2517,0.56799567,0.5792022
2518,0.5682211,0.5824347
2519,0.56859785,0.55285174
2520,0.56862766,0.5822529
2521,0.56872976,0.59751
2522,0.56885487,0.56128556
2523,0.5691309,0.58292365
2524,0.5691972,0.54301625
2525,0.56920683,0.5784528
2526,0.5692469,0.5779374
2527,0.5692664,0.608531
2528,0.5695895,0.55898404
2529,0.5696229,0.58015347
2530,0.5696647,0.5814668
2531,0.5696735,0.5705761
2532,0.56973386,0.6114074
2533,0.5698395,0.5612304
2534,0.56985974,0.57967013
2535,0.56987804,0.5675826
2536,0.56997776,0.5640119
2537,0.5700314,0.5530964
2538,0.570086,0.5628048
2539,0.57021505,0.5419873
2540,0.570314,0.5827944
2541,0.5704967,0.57238066
2542,0.5705154,0.5490435
2543,0.5706108,0.58726746
2544,0.57079154,0.6237857
2545,0.57091254,0.61440074
2546,0.57094896,0.591399
2547,0.57099,0.5563046
2548,0.57113355,0.5475006
2549,0.5712928,0.55043674
2550,0.57135844,0.579778
2551,0.5715402,0.56011194
2552,0.57172346,0.68077034
2553,0.5717552,0.6146468
2554,0.5717863,0.58225226
2555,0.57181424,0.57683563
2556,0.5718954,0.58174074
2557,0.572059,0.58703434
2558,0.57210064,0.6366631
2559,0.5721422,0.567906
2560,0.57221526,0.5697813
2561,0.5725323,0.57737774
2562,0.5727513,0.58905333
2563,0.57275444,0.5822861
2564,0.5728445,0.595685
2565,0.5728535,0.5697219
2566,0.5729017,0.583351
2567,0.5731315,0.6040978
2568,0.57318026,0.60516524
2569,0.57348174,0.59760636
2570,0.5737261,0.5514817
2571,0.57376575,0.5816497
2572,0.5740076,0.57634205
2573,0.5742389,0.59794205
2574,0.57429147,0.5980966
2575,0.57431734,0.58118916
2576,0.57433033,0.59166557
2577,0.5745082,0.58372843
2578,0.57459664,0.5363326
2579,0.57462037,0.5849642
2580,0.57516843,0.60226285
2581,0.5755882,0.5816067
2582,0.5756422,0.61571795
2583,0.57568514,0.64154154
2584,0.57588524,0.58265495
2585,0.5759915,0.60217166
2586,0.5760274,0.47730428
2587,0.5761093,0.6173198
2588,0.57612205,0.6333422
2589,0.5766777,0.5558734
2590,0.5767521,0.56427985
2591,0.5767577,0.58817136
2592,0.57739264,0.5308526
2593,0.5774429,0.63960683
2594,0.57763875,0.5923723
2595,0.5776488,0.5910799
2596,0.5778577,0.6047578
2597,0.57815593,0.60000527
2598,0.57816434,0.5915263
2599,0.57824993,0.5898874
2600,0.57848185,0.6030252
2601,0.5785405,0.58326566
2602,0.57858485,0.59008944
2603,0.5788053,0.59391665
2604,0.57881457,0.577098
2605,0.5789612,0.5692452
2606,0.57907736,0.59876525
2607,0.5791089,0.5607923
2608,0.5791525,0.55875146
2609,0.5793109,0.58944714
2610,0.5793271,0.5629263
2611,0.5794989,0.5902789
2612,0.5797009,0.5955283
2613,0.5799734,0.5547127
2614,0.58009475,0.5712554
2615,0.58010435,0.5870615
2616,0.58038366,0.61007285
2617,0.5804498,0.62456596
2618,0.5805906,0.49657828
2619,0.5805969,0.61002594
2620,0.5809571,0.57323664
2621,0.5812084,0.5696287
2622,0.581288,0.6275313
2623,0.5813774,0.57491964
2624,0.5815101,0.5648336
2625,0.5816032,0.5335977
2626,0.5816056,0.592185
2627,0.5816501,0.58812016
2628,0.5819721,0.593015
2629,0.58219975,0.561265
2630,0.58230597,0.6242606
2631,0.58239454,0.60241455
2632,0.5824702,0.6035898
2633,0.5830284,0.5772916
2634,0.5834197,0.6151532
2635,0.58341986,0.59071165
2636,0.5835286,0.59159106
2637,0.58366054,0.6242833
2638,0.58379155,0.5983285
2639,0.5838512,0.57389134
2640,0.584014,0.5976484
2641,0.5842621,0.5891402
2642,0.5842769,0.6109176
2643,0.5843638,0.5784099
2644,0.5844434,0.6086104
2645,0.5845415,0.5837538
2646,0.5847306,0.6045437
2647,0.58479995,0.59032416
2648,0.5848823,0.6206877
2649,0.5852723,0.5798297
2650,0.58548397,0.5925371
2651,0.5855012,0.58603966
2652,0.5856034,0.57650703
2653,0.58567834,0.58377254
2654,0.5857168,0.59057456
2655,0.58590823,0.5625748
2656,0.58604276,0.6050686
2657,0.5860886,0.62096465
2658,0.58612895,0.59181
2659,0.58637804,0.5860614
2660,0.58645177,0.64246625
2661,0.58684176,0.588157
2662,0.5869384,0.6011727
2663,0.5872049,0.572289
2664,0.5874059,0.65691674
2665,0.5877379,0.3806392
2666,0.58776265,0.55955267
2667,0.5878698,0.5890885
2668,0.5879091,0.5937264
2669,0.5879134,0.5796767
2670,0.5881733,0.5818294
2671,0.58817685,0.5747112
2672,0.5882983,0.5948924
2673,0.5885148,0.60714626
2674,0.5885767,0.5977055
2675,0.5886723,0.5469258
2676,0.5887084,0.605105
2677,0.5887141,0.59244734
2678,0.5888228,0.6157288
2679,0.58885044,0.54450715
2680,0.58921176,0.57201195
2681,0.58937854,0.60495615
2682,0.58951735,0.5914388
2683,0.5895853,0.60809135
2684,0.5896139,0.61941046
2685,0.5898704,0.6199608
2686,0.5899146,0.59079266
2687,0.58992946,0.61604893
2688,0.5899303,0.6484817
2689,0.5900159,0.5980133
2690,0.59006613,0.59712785
2691,0.590156,0.60399497
2692,0.5902031,0.65965617
2693,0.5902319,0.5987746
2694,0.5902426,0.6048666
2695,0.5902606,0.35679948
2696,0.59032536,0.60889196
2697,0.59041756,0.5954186
2698,0.5904909,0.5893377
2699,0.59064895,0.6054357
2700,0.59086424,0.6345638
2701,0.5908736,0.61708486
2702,0.5913289,0.65721244
2703,0.5914839,0.62866807
2704,0.5915198,0.5953008
2705,0.5915356,0.604529
2706,0.591558,0.56327873
2707,0.5917082,0.5953255
2708,0.59263283,0.5878773
2709,0.59286857,0.58867216
2710,0.5930265,0.58416
2711,0.59321886,0.65436655
2712,0.5932412,0.5882485
2713,0.5932651,0.5726158
2714,0.59334487,0.62920624
2715,0.59348303,0.5970848
2716,0.59349304,0.6076153
2717,0.59365445,0.56608045
2718,0.59371066,0.5823712
2719,0.593915,0.6093646
2720,0.594027,0.60051405
2721,0.5940711,0.61166847
2722,0.5942914,0.6065287
2723,0.5943189,0.60321033
2724,0.5943894,0.5952169
2725,0.5944084,0.60272354
2726,0.5951779,0.60791373
2727,0.5952981,0.5888616
2728,0.59580064,0.6243197
2729,0.5959373,0.6291725
2730,0.59621626,0.6103294
2731,0.59627193,0.5610492
2732,0.5965903,0.6319537
2733,0.5967104,0.6199453
2734,0.5970448,0.6124876
2735,0.5970748,0.61651224
2736,0.59738827,0.5811882
2737,0.5974455,0.5843214
2738,0.597686,0.6162042
2739,0.5977361,0.6369013
2740,0.59778035,0.61220014
2741,0.597795,0.5702361
2742,0.5978538,0.6277314
2743,0.59802586,0.5791719
2744,0.59833694,0.5876995
2745,0.5985005,0.6523094
2746,0.59862715,0.61915517
2747,0.5986686,0.5935737
2748,0.5986959,0.6285837
2749,0.5987449,0.5859749
2750,0.5988608,0.57132375
2751,0.59890175,0.59693134
2752,0.59894323,0.5993211
2753,0.59896356,0.6103427
2754,0.5990569,0.59292084
2755,0.5991036,0.5849365
2756,0.59913105,0.6105717
2757,0.59929836,0.60512984
2758,0.59949404,0.6133181
2759,0.5997367,0.5976856
2760,0.5997944,0.6017139
2761,0.6000457,0.6607993
2762,0.6000807,0.63147765
2763,0.6001934,0.6268984
2764,0.60042685,0.57798004
2765,0.6005286,0.59181225
2766,0.60070676,0.60278445
2767,0.6008782,0.64175624
2768,0.6009239,0.6088607
2769,0.6010084,0.63951635
2770,0.6011824,0.6347914
2771,0.60122174,0.61993927
2772,0.601292,0.6093817
2773,0.6013042,0.6102353
2774,0.6013584,0.6302709
2775,0.60136366,0.6424856
2776,0.6016141,0.5987549
2777,0.6016997,0.6118365
2778,0.6017629,0.6265733
2779,0.60186136,0.6088817
2780,0.6019405,0.6115921
2781,0.60209537,0.60468554
2782,0.6021445,0.6166608
2783,0.6022047,0.5903214
2784,0.6022185,0.62121123
2785,0.60275716,0.66106117
2786,0.60299295,0.6158273
2787,0.6031047,0.6015439
2788,0.6031772,0.65083474
2789,0.60331506,0.60027456
2790,0.6035308,0.5997843
2791,0.6035438,0.63873243
2792,0.60354644,0.6012195
2793,0.60365885,0.6651371
2794,0.60389256,0.6006808
2795,0.60426974,0.55018425
2796,0.6043523,0.6014557
2797,0.6044769,0.5757499
2798,0.6047876,0.62823296
2799,0.6050636,0.63202256
2800,0.6050702,0.6195978
2801,0.6051808,0.63399184
2802,0.605287,0.5825443
2803,0.60543954,0.68180716
2804,0.6054823,0.61946416
2805,0.6058467,0.6199589
2806,0.6059173,0.6144927
2807,0.60599476,0.612164
2808,0.6060827,0.61064166
2809,0.6061319,0.6233797
2810,0.60623366,0.6024163
2811,0.60656476,0.61241
2812,0.60670656,0.6231284
2813,0.60673624,0.5935531
2814,0.6071642,0.62245333
2815,0.60721195,0.6166923
2816,0.607343,0.6484601
2817,0.607366,0.5795497
2818,0.6075227,0.62262124
2819,0.6075353,0.62533414
2820,0.6075841,0.62295496
2821,0.60758805,0.62706006
2822,0.60768795,0.52630675
2823,0.60769814,0.6079726
2824,0.60818446,0.64855325
2825,0.60823405,0.5961294
2826,0.60837615,0.6267946
2827,0.6085812,0.5965901
2828,0.608735,0.59958816
2829,0.6092162,0.6144145
2830,0.6094322,0.6239784
2831,0.6096284,0.60554206
2832,0.60972804,0.60486203
2833,0.60994786,0.65142375
2834,0.6099728,0.63955355
2835,0.610067,0.61815333
2836,0.61008924,0.6186913
2837,0.61011875,0.62245274
2838,0.61021185,0.41857016
2839,0.6102366,0.587513
2840,0.6103674,0.6010782
2841,0.61044836,0.6416403
2842,0.61056614,0.6369268
2843,0.61073065,0.6205349
2844,0.61079466,0.6319169
2845,0.61082083,0.6722277
2846,0.6109099,0.62727654
2847,0.6109537,0.63459885
2848,0.6109742,0.6036354
2849,0.61101115,0.61273336
2850,0.61113495,0.61979175
2851,0.61137486,0.6025065
2852,0.611389,0.60617507
2853,0.61141634,0.63803154
2854,0.61152714,0.61906713
2855,0.6116274,0.6214578
2856,0.6117396,0.6098628
2857,0.61185986,0.63433987
2858,0.6119482,0.6661807
2859,0.61209804,0.6368289
2860,0.6121708,0.64061517
2861,0.61258394,0.5523648
2862,0.61267674,0.6079917
2863,0.61273426,0.6300727
2864,0.6129471,0.6313413
2865,0.6129558,0.61074543
2866,0.61304694,0.59553546
2867,0.61312145,0.6355902
2868,0.61315787,0.62679654
2869,0.6132078,0.6357197
2870,0.6133426,0.6279321
2871,0.6135557,0.6016925
2872,0.613615,0.6316656
2873,0.61388004,0.61253464
