selfies,polarizability
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=N+1][Ring1][=Branch1][O-1],0.11322215716350134
[C][O][C][=C][Branch2][Ring1][#Branch1][C][=Branch2][Ring1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][#C][Cl][O][C][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][Cl],0.2692049771170667
[C][C][O][C][=Branch1][C][=O][C][=C][N][C][Branch1][=C][C][C][=Branch1][C][=O][C][C][Ring1][#Branch1][Branch1][C][C][C][Branch1][C][C][C],0.1377479743972659
[C][C][O][C][=Branch1][C][=O][/C][=C][/N][Branch1][C][C][C],0.06259668372948157
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C][=O],0.12722521906213585
[C][C][=C][N][Branch1][Branch1][C][=N][Ring1][Branch1][C][=C][Branch2][Ring2][Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][C][=Branch1][C][=O][O][C][O][C],0.3294626692043808
[C][#C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][Branch1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][Cl],0.22284822901531942
[C][C][O][C][=Branch1][C][=O][C][=C][C][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl],0.10794720624478343
[C][O][C][=Branch1][C][=O][/C][=C][\C][=N][N][C][=Branch1][Ring2][=N][Ring1][Branch1][Cl].[Cl],0.08067484729576566
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][Br],0.09827623924994042
[C][=C][C][=Branch1][C][=O][O][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1].[K+1],0.09260826421106555
[C][C][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C],0.1411730651195232
[C][C][C][C][C][C][C][C][C][C][C][Branch1][Ring2][C][C][C][O][C][=Branch1][C][=O][C][=C],0.15299127743539215
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][N][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][=Branch1][C][=O][C],0.2655467565447558
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=N][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=O],0.1456627434972783
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br],0.21665201306208887
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][=C][Branch1][Branch1][N][=C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][=C][C][=Branch1][N][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][F][F][F],0.3472118947335728
[C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][Cl],0.09204988876806691
[C][O][C][=Branch1][C][=O][C][=C][O][C][=C][Branch1][#Branch2][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][F][F],0.09661691663908936
[C][C][Branch1][C][C][C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],0.2279717483018307
[C][C][O][P][=Branch1][C][=O][Branch1][=Branch2][C][O][C][=Branch1][C][=O][C][=C][O][C][C],0.09023469051135355
[C][C][O][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C].[C][C][=Branch1][C][=C][C][=Branch1][C][=O][O][C][C][O].[C][C][=Branch1][C][=C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.2464917375504087
[C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.10582017240698849
[C][C][=C][Branch1][=N][C][Branch1][=Branch1][C][C][C][Ring1][=Branch1][Branch1][C][C][C][/C][=C][/C][=Branch1][C][=O][O][C],0.1275598707753397
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][Branch2][Ring1][#Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][O][O],0.22464105142382745
[C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][=N][=C][/C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][/C][#N],0.2025264779531891
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch1][Ring1][C][#N][C][=Branch1][C][=O][O][C],0.25636556595164817
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl],0.20858927828670581
[C][C][=Branch1][C][=O][O][C][C][Branch2][Ring1][#C][C@@H1][C@@H1][Branch2][Ring1][Ring1][C@H1][C@@H1][Branch1][Ring2][O][Ring1][Branch1][O][C][Branch1][Ring2][O][Ring1][=Branch1][Branch1][C][C][C][O][C][=Branch1][C][=O][C][=C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][Branch2][Ring1][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][=C][C][=C][Branch1][Branch1][C][Ring1][#Branch1][=O][C][=Branch1][C][=O][O][C][C][C][Ring1][Ring1][F],0.41755332222958297
[C][O][C][=C][Branch2][Ring1][Ring1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][#C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F],0.24190333348770782
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][C][=N][C][=C][N][=C][Ring1][=Branch2][Ring1][=Branch1],0.11983162042236944
[C][=C][C][=Branch1][C][=O][O][C][=C][Branch2][Ring1][C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][O],0.191790562134895
[C][C][O][C][=Branch1][C][=O][C][N][/C][=Branch1][Branch2][=C][\C][=Branch1][C][=O][O][C][/C][=C][Branch1][O][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][C],0.18579294963777865
[C][C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][#C][=C][\N][C][=Branch1][C][=O][/C][=Branch1][P][=C][/C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][/S][C][Ring1][S][=S][/C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.3377811840726641
[C][C][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C][=C],0.1305397670053084
[C][C][O][C][=Branch1][C][=O][C][=Branch1][P][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C],0.14449115940722737
[C][C][O][C][=Branch1][C][=O][C][=Branch1][=Branch1][=C][Branch1][C][Cl][Cl][C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][Cl][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C],0.23188405694179837
[C][O][C][=Branch1][C][=O][/C][=C][Branch1][=Branch1][/C][C][C][Ring1][Ring1][\O][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],0.09074015650498266
[C][C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][=Branch1][=C][/C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][/C][#N],0.20507577945830663
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][Ring1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][Br],0.24014543171095137
[C][O][C][=Branch1][C][=O][/C][=Branch2][Ring2][Ring1][=C][\C][=C][Branch2][Ring1][Ring1][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][/N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.36380674924471484
[C][C][O][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][C][=Branch1][Branch1][=C][O][Ring1][=C][/C][=C][/C][=Branch1][C][=O][O][C],0.220628970013991
[C][C][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][O][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][C],0.17521481613352213
[13CH2][=13C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][O][P][=Branch1][C][=O][Branch1][C][O][O].[K+1],0.05228745628041157
[C][=C][C][=Branch1][C][=O][O][C][C][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2],0.15986658672938323
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][=Branch2][N][Branch1][Branch1][N][=C][Ring1][Branch1][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0.30926560859704505
[C][C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][Ring2][=C][/C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br][N+1][=Branch1][C][=O][O-1][/C][C][#N],0.1633798730275684
[C][O][C][=C][Branch2][Ring1][#Branch1][C][=Branch2][Ring1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][=C][Cl][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F],0.23585537174660687
[C][C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][Ring1][=C][/N][C][=C][C][=Branch1][#Branch2][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][O][C][O][C][/C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C],0.2726654064843678
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C],0.24658550467998042
[C][O][C][=Branch1][C][=O][/C][=Branch1][=Branch2][=C][/C][=C][O][C][=C][Ring1][Branch1][/N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.16890099349735632
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br][Cl],0.13186372454183967
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch2][Ring1][#Branch1][C][C][Branch1][Ring2][C][Ring1][Branch1][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2],0.24566660881422964
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#C][N][Branch1][O][C][=C][Ring1][Branch1][C][=C][C][=N][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.22360943375310804
[C][=C][C][=Branch1][C][=O][O][C][C][O][C][=Branch1][C][=O][C][Branch1][C][Cl][Cl],0.06947195740822729
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][O][N][C][=Branch1][Ring2][=N][Ring1][Branch1][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=N][Ring1][#Branch1][Br][/C][=C][/C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.4534109923646257
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][Branch1][=C][C][=C][Ring1][Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br][/C][=C][\C][=Branch1][C][=O][O][C],0.21143072475737149
[C][O][C][=Branch1][C][=O][/C][=C][/C][=N][C][=C][C][=C][C][=Branch2][Ring1][Ring2][=C][Ring1][=Branch1][C][=Branch1][Ring2][=N][Ring1][#Branch2][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0.3080027577753059
[C][C][C][=Branch1][C][=C][C][=Branch1][C][=O][O][C][=C],0.045737255943172274
[C][=C][C][=Branch1][C][=O][O][C][=C][Branch1][=C][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][F][F][F][F],0.0731461308321453
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][Branch1][Branch1][N][=C][Ring1][Branch1][C][C][C][C][C][O][Ring1][=Branch1],0.1636576876909438
[C][C][O][C][=Branch1][C][=O][/C][=Branch1][N][=C][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C],0.22715837145598267
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][Branch2][Ring1][C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Br][/C][=C][/C][=Branch1][C][=O][O][C][Cl],0.22283917702835254
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=N][N][=C][C][=C][Ring1][=Branch1],0.0922973274858272
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=C][Branch1][#C][S][C][=C][Ring1][Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][Br],0.25705324982436134
[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][Branch2][/C][=C][/C][=Branch1][C][=O][O][C],0.18906299859565803
[C][O][C][=C][Branch2][Ring1][Ring2][C][=Branch1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][I][O][C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl],0.26021119838642837
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][N][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][O][C][F],0.13469333813234008
[C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][F],0.09184701051097605
[C][C][O][C][=Branch1][C][=O][/C][=Branch1][#Branch1][=C][/N][Branch1][C][C][C][/C][=Branch1][C][=O][C][=C][Branch1][#Branch2][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br][Cl],0.17568869868536716
[C][O][C][=C][Branch2][Ring1][Ring2][C][=Branch1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][Cl][O][C][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl],0.23755870713781352
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][S][Ring1][Branch1],0.16898229534429543
[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C],0.2586505067250556
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][=C][C][=C][Branch1][#Branch1][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][#Branch2],0.1653428858425719
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][O][C][=Branch1][C][=O][C][=C],0.18864143412584827
[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring2][#Branch1][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Br][C][=C][Ring1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Br][C][#N],0.6120950122762481
[C][=C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][Branch1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][F][Cl],0.22603570835262626
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=N][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.26949833488384006
[C][=C][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][Branch1][C][C][C][Ring1][Branch1][C][Branch1][Ring2][C][Ring1][Branch1][O][C][=O],0.11618058364535361
[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][F],0.09161755637155619
[C][C][O][C][=Branch1][C][=O][C][=Branch1][#Branch1][=C][N][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl][O][C],0.17731781276485503
[C][=C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O],0.1722371496188654
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][=Branch1][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][I][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][O][C],0.2470360385585491
[C][C][O][C][=Branch1][C][=O][/C][=Branch2][Ring1][#Branch1][=C][/C][=C][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Branch2][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][C][/C][#N],0.19872614946493564
[C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][Branch1][=Branch2][C][=C][N][=C][C][=C][Ring1][=Branch1][O],0.0935552837172054
[C][=C][C][=Branch1][C][=O][O][C][C][N],0.02893349337839892
[C][C][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=N][N][Branch2][Ring1][Branch2][C][=C][Ring1][Branch1][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=C][C][=Branch1][C][=O][O][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0.46057458934703693
[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=C][Ring1][#Branch1],0.12837853814619982
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][Ring1][=C][Branch1][#C][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][I][Cl][O][C][=N][C][C][C][C][C][C][Ring1][=Branch1],0.23329067452507418
[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][=Branch1][N][N][=C][Ring1][Branch1][N][=C][Ring1][=Branch2],0.12057991329415849
[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0.27039956854627334
[C][C][O][C][=Branch1][C][=O][C][=C][N][C][C][C][C][Ring1][Branch1],0.08484411460173222
[C][=C][C][=Branch1][C][=O][O][C][=C][C][=C][S][Ring1][Branch1],0.0667822240680637
[C][O][C][=C][C][=Branch2][Ring2][#C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=Branch1][=N][=N][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][O][C],0.33594893419277927
[C][N][C@@H1][C][C][C@H1][Ring1][Branch1][C][C][Branch1][Ring2][C][Ring1][#Branch1][O][C][=Branch1][C][=O][/C][=Branch1][#Branch2][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl],0.34969987731006874
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][\C][C][C][/C][=Branch2][Ring1][=C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][/C][/-Ring2][Ring1][=Branch2][=O],0.5801079381976528
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl],0.1914445322966327
[C][C][O][C][=Branch1][C][=O][C][=Branch1][S][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][C][N][C][=O],0.17105475593579236
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][N][=C][Branch1][#C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][/C][=Branch1][Ring1][=N][/N][/Cl][Cl],0.19879493288170458
[C][C][O][C][=Branch1][C][=O][/C][=Branch1][Branch2][=C][\N][N][Branch1][C][C][C][/C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2],0.19064337808008533
[C][=C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][Branch1][O][C][C][Ring1][Ring2][Branch1][Ring1][C][#N][C][#N][Branch1][Ring1][C][#N][C][#N],0.17002017240666173
[C][O][C][=Branch1][C][=O][C][=Branch1][O][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C],0.14509577896540898
[C][C][O][C][=Branch1][C][=O][C][=Branch2][Ring1][Branch2][=C][Branch2][Ring1][Ring1][C][=C][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][F][F][F][F][O][C][=N][N][Branch1][C][C][C][=O],0.19367232367563372
[C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][/C][=C][Branch1][#Branch1][/C][=Branch1][C][=O][O][C][\S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][C],0.2831043231081056
[C][C][O][C][=Branch1][C][=O][C][C][N][=C][C][=Branch2][Ring1][Branch2][=C][Branch2][Ring1][Ring1][C][=C][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][F][F][F][F][O][C][=Branch1][C][=O][O][C][C],0.19994547976156382
[C][C][C][C][C][C][O][C][C][Branch1][#Branch2][C][=Branch1][C][=C][C][=Branch1][C][=O][O-1][O][C][C][O][C][C],0.2186685801606657
[C][C][O][C][=Branch1][C][=O][/C][=C][\C@@H1][C][O][C][Branch1][Ring2][O][Ring1][Branch1][Branch1][C][C][C],0.08620190353834187
[C][N][Branch1][C][C][/C][=C][Branch1][P][/C][=Branch1][C][=O][C][C][C][Branch1][Ring2][C][Ring1][Ring2][Branch1][C][F][F][\C][=Branch1][C][=O][O][C],0.1092746620237984
[C][#C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=Branch2][Ring1][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][I],0.23208763859769876
[C][C][O][C][=Branch1][C][=O][/C][=Branch1][N][=C][\N][C][Branch1][C][C][Branch1][C][C][C][O][/C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2],0.19938631515130376
[C][O][C][C][=C][Branch2][Ring1][=Branch2][N][Branch2][Ring1][Ring1][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][O][C],0.2506587497863101
[C][C][=Branch1][C][=O][N][C][=Branch1][S][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C],0.19716892412223727
[C][C][C][C][C][C][C][Branch1][=Branch2][C][O][C][=Branch1][C][=O][C][=C][O],0.08797230158605732
[C][C][C][C][S][C][C][=C][C][=Branch1][Branch1][=C][O][Ring1][Branch1][C][=Branch1][=Branch2][=C][C][=Branch1][C][=O][O][C][C][P][=Branch1][C][=O][Branch1][Ring2][O][C][C][O][C][C],0.23266688764064047
